run	read	path
J393i	R1	rawdata/WAR4048A1_388/J393i_S388_L001_R1_001.fastq.gz
J351	R2	rawdata/WAR4048A1_57/J351_S57_L002_R2_001.fastq.gz
J351	R1	rawdata/WAR4048A1_57/J351_S57_L001_R1_001.fastq.gz
J351	R2	rawdata/WAR4048A1_57/J351_S57_L001_R2_001.fastq.gz
J351	R1	rawdata/WAR4048A1_57/J351_S57_L002_R1_001.fastq.gz
J416e	R2	rawdata/WAR4048A1_380/J416e_S380_L001_R2_001.fastq.gz
J416e	R2	rawdata/WAR4048A1_380/J416e_S380_L002_R2_001.fastq.gz
J416e	R1	rawdata/WAR4048A1_380/J416e_S380_L002_R1_001.fastq.gz
J416e	R1	rawdata/WAR4048A1_380/J416e_S380_L001_R1_001.fastq.gz
J374d	R2	rawdata/WAR4048A1_290/J374d_S290_L002_R2_001.fastq.gz
J374d	R1	rawdata/WAR4048A1_290/J374d_S290_L001_R1_001.fastq.gz
J374d	R2	rawdata/WAR4048A1_290/J374d_S290_L001_R2_001.fastq.gz
J374d	R1	rawdata/WAR4048A1_290/J374d_S290_L002_R1_001.fastq.gz
NCR13	R1	rawdata/WAR4048A1_37/NCR13_S37_L002_R1_001.fastq.gz
NCR13	R1	rawdata/WAR4048A1_37/NCR13_S37_L001_R1_001.fastq.gz
NCR13	R2	rawdata/WAR4048A1_37/NCR13_S37_L001_R2_001.fastq.gz
NCR13	R2	rawdata/WAR4048A1_37/NCR13_S37_L002_R2_001.fastq.gz
J349g	R2	rawdata/WAR4048A1_188/J349g_S188_L002_R2_001.fastq.gz
J349g	R1	rawdata/WAR4048A1_188/J349g_S188_L002_R1_001.fastq.gz
J349g	R1	rawdata/WAR4048A1_188/J349g_S188_L001_R1_001.fastq.gz
J349g	R2	rawdata/WAR4048A1_188/J349g_S188_L001_R2_001.fastq.gz
J420	R2	rawdata/WAR4048A1_116/J420_S116_L002_R2_001.fastq.gz
J420	R1	rawdata/WAR4048A1_116/J420_S116_L002_R1_001.fastq.gz
J420	R1	rawdata/WAR4048A1_116/J420_S116_L001_R1_001.fastq.gz
J420	R2	rawdata/WAR4048A1_116/J420_S116_L001_R2_001.fastq.gz
J405b	R1	rawdata/WAR4048A1_296/J405b_S296_L002_R1_001.fastq.gz
J405b	R2	rawdata/WAR4048A1_296/J405b_S296_L001_R2_001.fastq.gz
J405b	R2	rawdata/WAR4048A1_296/J405b_S296_L002_R2_001.fastq.gz
J405b	R1	rawdata/WAR4048A1_296/J405b_S296_L001_R1_001.fastq.gz
J350g	R1	rawdata/WAR4048A1_196/J350g_S196_L001_R1_001.fastq.gz
J350g	R2	rawdata/WAR4048A1_196/J350g_S196_L001_R2_001.fastq.gz
J350g	R2	rawdata/WAR4048A1_196/J350g_S196_L002_R2_001.fastq.gz
J350g	R1	rawdata/WAR4048A1_196/J350g_S196_L002_R1_001.fastq.gz
J386	R2	rawdata/WAR4048A1_302/J386_S302_L001_R2_001.fastq.gz
J386	R1	rawdata/WAR4048A1_302/J386_S302_L002_R1_001.fastq.gz
J386	R2	rawdata/WAR4048A1_302/J386_S302_L002_R2_001.fastq.gz
J386	R1	rawdata/WAR4048A1_302/J386_S302_L001_R1_001.fastq.gz
J350f	R2	rawdata/WAR4048A1_235/J350f_S235_L002_R2_001.fastq.gz
J350f	R1	rawdata/WAR4048A1_235/J350f_S235_L001_R1_001.fastq.gz
J350f	R2	rawdata/WAR4048A1_235/J350f_S235_L001_R2_001.fastq.gz
J350f	R1	rawdata/WAR4048A1_235/J350f_S235_L002_R1_001.fastq.gz
J382a	R1	rawdata/WAR4048A1_317/J382a_S317_L001_R1_001.fastq.gz
J382a	R1	rawdata/WAR4048A1_317/J382a_S317_L002_R1_001.fastq.gz
J382a	R2	rawdata/WAR4048A1_317/J382a_S317_L001_R2_001.fastq.gz
J382a	R2	rawdata/WAR4048A1_317/J382a_S317_L002_R2_001.fastq.gz
J361a	R2	rawdata/WAR4048A1_197/J361a_S197_L001_R2_001.fastq.gz
J361a	R2	rawdata/WAR4048A1_197/J361a_S197_L002_R2_001.fastq.gz
J361a	R1	rawdata/WAR4048A1_197/J361a_S197_L001_R1_001.fastq.gz
J361a	R1	rawdata/WAR4048A1_197/J361a_S197_L002_R1_001.fastq.gz
J427	R2	rawdata/WAR4048A1_144/J427_S144_L001_R2_001.fastq.gz
J427	R1	rawdata/WAR4048A1_144/J427_S144_L002_R1_001.fastq.gz
J427	R2	rawdata/WAR4048A1_144/J427_S144_L002_R2_001.fastq.gz
J427	R1	rawdata/WAR4048A1_144/J427_S144_L001_R1_001.fastq.gz
J422a	R1	rawdata/WAR4048A1_347/J422a_S347_L001_R1_001.fastq.gz
J422a	R2	rawdata/WAR4048A1_347/J422a_S347_L002_R2_001.fastq.gz
J422a	R1	rawdata/WAR4048A1_347/J422a_S347_L002_R1_001.fastq.gz
J422a	R2	rawdata/WAR4048A1_347/J422a_S347_L001_R2_001.fastq.gz
J377d	R2	rawdata/WAR4048A1_283/J377d_S283_L001_R2_001.fastq.gz
J377d	R2	rawdata/WAR4048A1_283/J377d_S283_L002_R2_001.fastq.gz
J377d	R1	rawdata/WAR4048A1_283/J377d_S283_L002_R1_001.fastq.gz
J377d	R1	rawdata/WAR4048A1_283/J377d_S283_L001_R1_001.fastq.gz
J385-rep	R2	rawdata/WAR4048A1_311/J385-rep_S311_L001_R2_001.fastq.gz
J385-rep	R1	rawdata/WAR4048A1_311/J385-rep_S311_L001_R1_001.fastq.gz
J385-rep	R2	rawdata/WAR4048A1_311/J385-rep_S311_L002_R2_001.fastq.gz
J385-rep	R1	rawdata/WAR4048A1_311/J385-rep_S311_L002_R1_001.fastq.gz
J388f	R2	rawdata/WAR4048A1_271/J388f_S271_L001_R2_001.fastq.gz
J388f	R1	rawdata/WAR4048A1_271/J388f_S271_L001_R1_001.fastq.gz
J388f	R1	rawdata/WAR4048A1_271/J388f_S271_L002_R1_001.fastq.gz
J388f	R2	rawdata/WAR4048A1_271/J388f_S271_L002_R2_001.fastq.gz
J388d	R2	rawdata/WAR4048A1_410/J388d_S410_L002_R2_001.fastq.gz
J388d	R1	rawdata/WAR4048A1_410/J388d_S410_L002_R1_001.fastq.gz
J388d	R2	rawdata/WAR4048A1_410/J388d_S410_L001_R2_001.fastq.gz
J388d	R1	rawdata/WAR4048A1_410/J388d_S410_L001_R1_001.fastq.gz
J392	R1	rawdata/WAR4048A1_138/J392_S138_L002_R1_001.fastq.gz
J392	R2	rawdata/WAR4048A1_138/J392_S138_L002_R2_001.fastq.gz
J392	R2	rawdata/WAR4048A1_138/J392_S138_L001_R2_001.fastq.gz
J392	R1	rawdata/WAR4048A1_138/J392_S138_L001_R1_001.fastq.gz
J367c	R1	rawdata/WAR4048A1_298/J367c_S298_L002_R1_001.fastq.gz
J367c	R2	rawdata/WAR4048A1_298/J367c_S298_L001_R2_001.fastq.gz
J367c	R2	rawdata/WAR4048A1_298/J367c_S298_L002_R2_001.fastq.gz
J367c	R1	rawdata/WAR4048A1_298/J367c_S298_L001_R1_001.fastq.gz
J390a	R2	rawdata/WAR4048A1_361/J390a_S361_L002_R2_001.fastq.gz
J390a	R1	rawdata/WAR4048A1_361/J390a_S361_L002_R1_001.fastq.gz
J390a	R2	rawdata/WAR4048A1_361/J390a_S361_L001_R2_001.fastq.gz
J390a	R1	rawdata/WAR4048A1_361/J390a_S361_L001_R1_001.fastq.gz
J361c	R1	rawdata/WAR4048A1_210/J361c_S210_L001_R1_001.fastq.gz
J361c	R2	rawdata/WAR4048A1_210/J361c_S210_L002_R2_001.fastq.gz
J361c	R2	rawdata/WAR4048A1_210/J361c_S210_L001_R2_001.fastq.gz
J361c	R1	rawdata/WAR4048A1_210/J361c_S210_L002_R1_001.fastq.gz
J429h	R1	rawdata/WAR4048A1_503/J429h_S503_L002_R1_001.fastq.gz
J429h	R2	rawdata/WAR4048A1_503/J429h_S503_L001_R2_001.fastq.gz
J429h	R1	rawdata/WAR4048A1_503/J429h_S503_L001_R1_001.fastq.gz
J429h	R2	rawdata/WAR4048A1_503/J429h_S503_L002_R2_001.fastq.gz
J385-rep	R2	rawdata/WAR4048A1_434/J385-rep_S434_L002_R2_001.fastq.gz
J385-rep	R2	rawdata/WAR4048A1_434/J385-rep_S434_L001_R2_001.fastq.gz
J385-rep	R1	rawdata/WAR4048A1_434/J385-rep_S434_L001_R1_001.fastq.gz
J385-rep	R1	rawdata/WAR4048A1_434/J385-rep_S434_L002_R1_001.fastq.gz
J401d	R2	rawdata/WAR4048A1_309/J401d_S309_L001_R2_001.fastq.gz
J401d	R2	rawdata/WAR4048A1_309/J401d_S309_L002_R2_001.fastq.gz
J401d	R1	rawdata/WAR4048A1_309/J401d_S309_L001_R1_001.fastq.gz
J401d	R1	rawdata/WAR4048A1_309/J401d_S309_L002_R1_001.fastq.gz
J345d	R2	rawdata/WAR4048A1_224/J345d_S224_L001_R2_001.fastq.gz
J345d	R2	rawdata/WAR4048A1_224/J345d_S224_L002_R2_001.fastq.gz
J345d	R1	rawdata/WAR4048A1_224/J345d_S224_L002_R1_001.fastq.gz
J345d	R1	rawdata/WAR4048A1_224/J345d_S224_L001_R1_001.fastq.gz
J406a	R2	rawdata/WAR4048A1_354/J406a_S354_L001_R2_001.fastq.gz
J406a	R1	rawdata/WAR4048A1_354/J406a_S354_L002_R1_001.fastq.gz
J406a	R1	rawdata/WAR4048A1_354/J406a_S354_L001_R1_001.fastq.gz
J406a	R2	rawdata/WAR4048A1_354/J406a_S354_L002_R2_001.fastq.gz
J355e	R2	rawdata/WAR4048A1_152/J355e_S152_L001_R2_001.fastq.gz
J355e	R1	rawdata/WAR4048A1_152/J355e_S152_L002_R1_001.fastq.gz
J355e	R1	rawdata/WAR4048A1_152/J355e_S152_L001_R1_001.fastq.gz
J355e	R2	rawdata/WAR4048A1_152/J355e_S152_L002_R2_001.fastq.gz
J349e	R1	rawdata/WAR4048A1_165/J349e_S165_L001_R1_001.fastq.gz
J349e	R2	rawdata/WAR4048A1_165/J349e_S165_L002_R2_001.fastq.gz
J349e	R2	rawdata/WAR4048A1_165/J349e_S165_L001_R2_001.fastq.gz
J349e	R1	rawdata/WAR4048A1_165/J349e_S165_L002_R1_001.fastq.gz
J317	R2	rawdata/WAR4048A1_11/J317_S11_L002_R2_001.fastq.gz
J317	R1	rawdata/WAR4048A1_11/J317_S11_L001_R1_001.fastq.gz
J317	R2	rawdata/WAR4048A1_11/J317_S11_L001_R2_001.fastq.gz
J317	R1	rawdata/WAR4048A1_11/J317_S11_L002_R1_001.fastq.gz
J349b	R2	rawdata/WAR4048A1_211/J349b_S211_L001_R2_001.fastq.gz
J349b	R1	rawdata/WAR4048A1_211/J349b_S211_L001_R1_001.fastq.gz
J349b	R1	rawdata/WAR4048A1_211/J349b_S211_L002_R1_001.fastq.gz
J349b	R2	rawdata/WAR4048A1_211/J349b_S211_L002_R2_001.fastq.gz
J361d	R1	rawdata/WAR4048A1_205/J361d_S205_L002_R1_001.fastq.gz
J361d	R2	rawdata/WAR4048A1_205/J361d_S205_L002_R2_001.fastq.gz
J361d	R1	rawdata/WAR4048A1_205/J361d_S205_L001_R1_001.fastq.gz
J361d	R2	rawdata/WAR4048A1_205/J361d_S205_L001_R2_001.fastq.gz
J436	R2	rawdata/WAR4048A1_352/J436_S352_L001_R2_001.fastq.gz
J436	R2	rawdata/WAR4048A1_352/J436_S352_L002_R2_001.fastq.gz
J436	R1	rawdata/WAR4048A1_352/J436_S352_L001_R1_001.fastq.gz
J436	R1	rawdata/WAR4048A1_352/J436_S352_L002_R1_001.fastq.gz
J341a	R2	rawdata/WAR4048A1_191/J341a_S191_L001_R2_001.fastq.gz
J341a	R1	rawdata/WAR4048A1_191/J341a_S191_L001_R1_001.fastq.gz
J341a	R1	rawdata/WAR4048A1_191/J341a_S191_L002_R1_001.fastq.gz
J341a	R2	rawdata/WAR4048A1_191/J341a_S191_L002_R2_001.fastq.gz
J430d	R2	rawdata/WAR4048A1_447/J430d_S447_L001_R2_001.fastq.gz
J430d	R1	rawdata/WAR4048A1_447/J430d_S447_L001_R1_001.fastq.gz
J430d	R2	rawdata/WAR4048A1_447/J430d_S447_L002_R2_001.fastq.gz
J430d	R1	rawdata/WAR4048A1_447/J430d_S447_L002_R1_001.fastq.gz
J386a	R2	rawdata/WAR4048A1_265/J386a_S265_L001_R2_001.fastq.gz
J386a	R2	rawdata/WAR4048A1_265/J386a_S265_L002_R2_001.fastq.gz
J386a	R1	rawdata/WAR4048A1_265/J386a_S265_L002_R1_001.fastq.gz
J386a	R1	rawdata/WAR4048A1_265/J386a_S265_L001_R1_001.fastq.gz
J294	R2	rawdata/WAR4048A1_02/J294_S2_L002_R2_001.fastq.gz
J294	R1	rawdata/WAR4048A1_02/J294_S2_L002_R1_001.fastq.gz
J294	R1	rawdata/WAR4048A1_02/J294_S2_L001_R1_001.fastq.gz
J294	R2	rawdata/WAR4048A1_02/J294_S2_L001_R2_001.fastq.gz
J429i	R1	rawdata/WAR4048A1_487/J429i_S487_L001_R1_001.fastq.gz
J429i	R2	rawdata/WAR4048A1_487/J429i_S487_L001_R2_001.fastq.gz
J429i	R1	rawdata/WAR4048A1_487/J429i_S487_L002_R1_001.fastq.gz
J429i	R2	rawdata/WAR4048A1_487/J429i_S487_L002_R2_001.fastq.gz
J367	R1	rawdata/WAR4048A1_300/J367_S300_L001_R1_001.fastq.gz
J367	R2	rawdata/WAR4048A1_300/J367_S300_L001_R2_001.fastq.gz
J367	R1	rawdata/WAR4048A1_300/J367_S300_L002_R1_001.fastq.gz
J367	R2	rawdata/WAR4048A1_300/J367_S300_L002_R2_001.fastq.gz
NAL05	R1	rawdata/WAR4048A1_23/NAL05_S23_L001_R1_001.fastq.gz
NAL05	R1	rawdata/WAR4048A1_23/NAL05_S23_L002_R1_001.fastq.gz
NAL05	R2	rawdata/WAR4048A1_23/NAL05_S23_L002_R2_001.fastq.gz
NAL05	R2	rawdata/WAR4048A1_23/NAL05_S23_L001_R2_001.fastq.gz
J403	R2	rawdata/WAR4048A1_113/J403_S113_L002_R2_001.fastq.gz
J403	R1	rawdata/WAR4048A1_113/J403_S113_L002_R1_001.fastq.gz
J403	R1	rawdata/WAR4048A1_113/J403_S113_L001_R1_001.fastq.gz
J403	R2	rawdata/WAR4048A1_113/J403_S113_L001_R2_001.fastq.gz
J387g	R2	rawdata/WAR4048A1_308/J387g_S308_L001_R2_001.fastq.gz
J387g	R1	rawdata/WAR4048A1_308/J387g_S308_L001_R1_001.fastq.gz
J387g	R2	rawdata/WAR4048A1_308/J387g_S308_L002_R2_001.fastq.gz
J387g	R1	rawdata/WAR4048A1_308/J387g_S308_L002_R1_001.fastq.gz
NDU10	R1	rawdata/WAR4048A1_90/NDU10_S90_L001_R1_001.fastq.gz
NDU10	R2	rawdata/WAR4048A1_90/NDU10_S90_L001_R2_001.fastq.gz
NDU10	R1	rawdata/WAR4048A1_90/NDU10_S90_L002_R1_001.fastq.gz
NDU10	R2	rawdata/WAR4048A1_90/NDU10_S90_L002_R2_001.fastq.gz
J347	R2	rawdata/WAR4048A1_86/J347_S86_L002_R2_001.fastq.gz
J347	R1	rawdata/WAR4048A1_86/J347_S86_L002_R1_001.fastq.gz
J347	R2	rawdata/WAR4048A1_86/J347_S86_L001_R2_001.fastq.gz
J347	R1	rawdata/WAR4048A1_86/J347_S86_L001_R1_001.fastq.gz
J386d	R2	rawdata/WAR4048A1_353/J386d_S353_L002_R2_001.fastq.gz
J386d	R1	rawdata/WAR4048A1_353/J386d_S353_L001_R1_001.fastq.gz
J386d	R2	rawdata/WAR4048A1_353/J386d_S353_L001_R2_001.fastq.gz
J386d	R1	rawdata/WAR4048A1_353/J386d_S353_L002_R1_001.fastq.gz
J435i	R1	rawdata/WAR4048A1_471/J435i_S471_L001_R1_001.fastq.gz
J435i	R2	rawdata/WAR4048A1_471/J435i_S471_L001_R2_001.fastq.gz
J435i	R2	rawdata/WAR4048A1_471/J435i_S471_L002_R2_001.fastq.gz
J435i	R1	rawdata/WAR4048A1_471/J435i_S471_L002_R1_001.fastq.gz
NBJ30	R2	rawdata/WAR4048A1_64/NBJ30_S64_L002_R2_001.fastq.gz
NBJ30	R1	rawdata/WAR4048A1_64/NBJ30_S64_L002_R1_001.fastq.gz
NBJ30	R2	rawdata/WAR4048A1_64/NBJ30_S64_L001_R2_001.fastq.gz
NBJ30	R1	rawdata/WAR4048A1_64/NBJ30_S64_L001_R1_001.fastq.gz
J429e	R2	rawdata/WAR4048A1_461/J429e_S461_L002_R2_001.fastq.gz
J429e	R1	rawdata/WAR4048A1_461/J429e_S461_L002_R1_001.fastq.gz
J429e	R1	rawdata/WAR4048A1_461/J429e_S461_L001_R1_001.fastq.gz
J429e	R2	rawdata/WAR4048A1_461/J429e_S461_L001_R2_001.fastq.gz
J418	R1	rawdata/WAR4048A1_425/J418_S425_L001_R1_001.fastq.gz
J418	R1	rawdata/WAR4048A1_425/J418_S425_L002_R1_001.fastq.gz
J418	R2	rawdata/WAR4048A1_425/J418_S425_L002_R2_001.fastq.gz
J418	R2	rawdata/WAR4048A1_425/J418_S425_L001_R2_001.fastq.gz
J342a	R2	rawdata/WAR4048A1_151/J342a_S151_L002_R2_001.fastq.gz
J342a	R1	rawdata/WAR4048A1_151/J342a_S151_L002_R1_001.fastq.gz
J342a	R1	rawdata/WAR4048A1_151/J342a_S151_L001_R1_001.fastq.gz
J342a	R2	rawdata/WAR4048A1_151/J342a_S151_L001_R2_001.fastq.gz
J352c	R1	rawdata/WAR4048A1_237/J352c_S237_L001_R1_001.fastq.gz
J352c	R2	rawdata/WAR4048A1_237/J352c_S237_L002_R2_001.fastq.gz
J352c	R2	rawdata/WAR4048A1_237/J352c_S237_L001_R2_001.fastq.gz
J352c	R1	rawdata/WAR4048A1_237/J352c_S237_L002_R1_001.fastq.gz
J406h	R1	rawdata/WAR4048A1_423/J406h_S423_L002_R1_001.fastq.gz
J406h	R1	rawdata/WAR4048A1_423/J406h_S423_L001_R1_001.fastq.gz
J406h	R2	rawdata/WAR4048A1_423/J406h_S423_L001_R2_001.fastq.gz
J406h	R2	rawdata/WAR4048A1_423/J406h_S423_L002_R2_001.fastq.gz
J363_plus	R2	rawdata/WAR4048A1_43/J363_plus_S43_L001_R2_001.fastq.gz
J363_plus	R1	rawdata/WAR4048A1_43/J363_plus_S43_L002_R1_001.fastq.gz
J363_plus	R2	rawdata/WAR4048A1_43/J363_plus_S43_L002_R2_001.fastq.gz
J363_plus	R1	rawdata/WAR4048A1_43/J363_plus_S43_L001_R1_001.fastq.gz
J377	R2	rawdata/WAR4048A1_292/J377_S292_L001_R2_001.fastq.gz
J377	R1	rawdata/WAR4048A1_292/J377_S292_L001_R1_001.fastq.gz
J377	R2	rawdata/WAR4048A1_292/J377_S292_L002_R2_001.fastq.gz
J377	R1	rawdata/WAR4048A1_292/J377_S292_L002_R1_001.fastq.gz
J315	R1	rawdata/WAR4048A1_75/J315_S75_L001_R1_001.fastq.gz
J315	R1	rawdata/WAR4048A1_75/J315_S75_L002_R1_001.fastq.gz
J315	R2	rawdata/WAR4048A1_75/J315_S75_L002_R2_001.fastq.gz
J315	R2	rawdata/WAR4048A1_75/J315_S75_L001_R2_001.fastq.gz
J350h	R1	rawdata/WAR4048A1_174/J350h_S174_L002_R1_001.fastq.gz
J350h	R2	rawdata/WAR4048A1_174/J350h_S174_L002_R2_001.fastq.gz
J350h	R2	rawdata/WAR4048A1_174/J350h_S174_L001_R2_001.fastq.gz
J350h	R1	rawdata/WAR4048A1_174/J350h_S174_L001_R1_001.fastq.gz
J385f	R2	rawdata/WAR4048A1_329/J385f_S329_L001_R2_001.fastq.gz
J385f	R2	rawdata/WAR4048A1_329/J385f_S329_L002_R2_001.fastq.gz
J385f	R1	rawdata/WAR4048A1_329/J385f_S329_L001_R1_001.fastq.gz
J385f	R1	rawdata/WAR4048A1_329/J385f_S329_L002_R1_001.fastq.gz
J424a	R1	rawdata/WAR4048A1_368/J424a_S368_L002_R1_001.fastq.gz
J424a	R1	rawdata/WAR4048A1_368/J424a_S368_L001_R1_001.fastq.gz
J424a	R2	rawdata/WAR4048A1_368/J424a_S368_L001_R2_001.fastq.gz
J424a	R2	rawdata/WAR4048A1_368/J424a_S368_L002_R2_001.fastq.gz
J324	R1	rawdata/WAR4048A1_66/J324_S66_L001_R1_001.fastq.gz
J324	R1	rawdata/WAR4048A1_66/J324_S66_L002_R1_001.fastq.gz
J324	R2	rawdata/WAR4048A1_66/J324_S66_L001_R2_001.fastq.gz
J324	R2	rawdata/WAR4048A1_66/J324_S66_L002_R2_001.fastq.gz
J429c	R2	rawdata/WAR4048A1_515/J429c_S515_L001_R2_001.fastq.gz
J429c	R1	rawdata/WAR4048A1_515/J429c_S515_L002_R1_001.fastq.gz
J429c	R2	rawdata/WAR4048A1_515/J429c_S515_L002_R2_001.fastq.gz
J429c	R1	rawdata/WAR4048A1_515/J429c_S515_L001_R1_001.fastq.gz
J385	R2	rawdata/WAR4048A1_20/J385_S20_L002_R2_001.fastq.gz
J385	R1	rawdata/WAR4048A1_20/J385_S20_L002_R1_001.fastq.gz
J385	R1	rawdata/WAR4048A1_20/J385_S20_L001_R1_001.fastq.gz
J385	R2	rawdata/WAR4048A1_20/J385_S20_L001_R2_001.fastq.gz
NE67754	R1	rawdata/WAR4048A1_105/NE67754_S105_L002_R1_001.fastq.gz
NE67754	R2	rawdata/WAR4048A1_105/NE67754_S105_L002_R2_001.fastq.gz
NE67754	R1	rawdata/WAR4048A1_105/NE67754_S105_L001_R1_001.fastq.gz
NE67754	R2	rawdata/WAR4048A1_105/NE67754_S105_L001_R2_001.fastq.gz
J424c	R2	rawdata/WAR4048A1_414/J424c_S414_L002_R2_001.fastq.gz
J424c	R1	rawdata/WAR4048A1_414/J424c_S414_L001_R1_001.fastq.gz
J424c	R2	rawdata/WAR4048A1_414/J424c_S414_L001_R2_001.fastq.gz
J424c	R1	rawdata/WAR4048A1_414/J424c_S414_L002_R1_001.fastq.gz
J393h	R1	rawdata/WAR4048A1_427/J393h_S427_L001_R1_001.fastq.gz
J393h	R2	rawdata/WAR4048A1_427/J393h_S427_L001_R2_001.fastq.gz
J393h	R2	rawdata/WAR4048A1_427/J393h_S427_L002_R2_001.fastq.gz
J393h	R1	rawdata/WAR4048A1_427/J393h_S427_L002_R1_001.fastq.gz
J388e	R2	rawdata/WAR4048A1_387/J388e_S387_L002_R2_001.fastq.gz
J388e	R1	rawdata/WAR4048A1_387/J388e_S387_L002_R1_001.fastq.gz
J388e	R1	rawdata/WAR4048A1_387/J388e_S387_L001_R1_001.fastq.gz
J388e	R2	rawdata/WAR4048A1_387/J388e_S387_L001_R2_001.fastq.gz
J401b	R2	rawdata/WAR4048A1_310/J401b_S310_L002_R2_001.fastq.gz
J401b	R2	rawdata/WAR4048A1_310/J401b_S310_L001_R2_001.fastq.gz
J401b	R1	rawdata/WAR4048A1_310/J401b_S310_L002_R1_001.fastq.gz
J401b	R1	rawdata/WAR4048A1_310/J401b_S310_L001_R1_001.fastq.gz
J339	R2	rawdata/WAR4048A1_46/J339_S46_L001_R2_001.fastq.gz
J339	R2	rawdata/WAR4048A1_46/J339_S46_L002_R2_001.fastq.gz
J339	R1	rawdata/WAR4048A1_46/J339_S46_L002_R1_001.fastq.gz
J339	R1	rawdata/WAR4048A1_46/J339_S46_L001_R1_001.fastq.gz
J377i	R1	rawdata/WAR4048A1_297/J377i_S297_L001_R1_001.fastq.gz
J377i	R1	rawdata/WAR4048A1_297/J377i_S297_L002_R1_001.fastq.gz
J377i	R2	rawdata/WAR4048A1_297/J377i_S297_L001_R2_001.fastq.gz
J377i	R2	rawdata/WAR4048A1_297/J377i_S297_L002_R2_001.fastq.gz
J303	R1	rawdata/WAR4048A1_74/J303_S74_L001_R1_001.fastq.gz
J303	R2	rawdata/WAR4048A1_74/J303_S74_L002_R2_001.fastq.gz
J303	R2	rawdata/WAR4048A1_74/J303_S74_L001_R2_001.fastq.gz
J303	R1	rawdata/WAR4048A1_74/J303_S74_L002_R1_001.fastq.gz
J388h	R1	rawdata/WAR4048A1_420/J388h_S420_L001_R1_001.fastq.gz
J388h	R2	rawdata/WAR4048A1_420/J388h_S420_L001_R2_001.fastq.gz
J388h	R1	rawdata/WAR4048A1_420/J388h_S420_L002_R1_001.fastq.gz
J388h	R2	rawdata/WAR4048A1_420/J388h_S420_L002_R2_001.fastq.gz
J414	R2	rawdata/WAR4048A1_376/J414_S376_L001_R2_001.fastq.gz
J414	R2	rawdata/WAR4048A1_376/J414_S376_L002_R2_001.fastq.gz
J414	R1	rawdata/WAR4048A1_376/J414_S376_L001_R1_001.fastq.gz
J414	R1	rawdata/WAR4048A1_376/J414_S376_L002_R1_001.fastq.gz
J341c	R1	rawdata/WAR4048A1_201/J341c_S201_L001_R1_001.fastq.gz
J341c	R2	rawdata/WAR4048A1_201/J341c_S201_L002_R2_001.fastq.gz
J341c	R1	rawdata/WAR4048A1_201/J341c_S201_L002_R1_001.fastq.gz
J341c	R2	rawdata/WAR4048A1_201/J341c_S201_L001_R2_001.fastq.gz
J435f	R2	rawdata/WAR4048A1_482/J435f_S482_L001_R2_001.fastq.gz
J435f	R1	rawdata/WAR4048A1_482/J435f_S482_L001_R1_001.fastq.gz
J435f	R2	rawdata/WAR4048A1_482/J435f_S482_L002_R2_001.fastq.gz
J435f	R1	rawdata/WAR4048A1_482/J435f_S482_L002_R1_001.fastq.gz
J429a	R1	rawdata/WAR4048A1_408/J429a_S408_L002_R1_001.fastq.gz
J429a	R2	rawdata/WAR4048A1_408/J429a_S408_L001_R2_001.fastq.gz
J429a	R2	rawdata/WAR4048A1_408/J429a_S408_L002_R2_001.fastq.gz
J429a	R1	rawdata/WAR4048A1_408/J429a_S408_L001_R1_001.fastq.gz
J358	R1	rawdata/WAR4048A1_78/J358_S78_L002_R1_001.fastq.gz
J358	R2	rawdata/WAR4048A1_78/J358_S78_L002_R2_001.fastq.gz
J358	R2	rawdata/WAR4048A1_78/J358_S78_L001_R2_001.fastq.gz
J358	R1	rawdata/WAR4048A1_78/J358_S78_L001_R1_001.fastq.gz
J350	R1	rawdata/WAR4048A1_147/J350_S147_L002_R1_001.fastq.gz
J350	R2	rawdata/WAR4048A1_147/J350_S147_L001_R2_001.fastq.gz
J350	R2	rawdata/WAR4048A1_147/J350_S147_L002_R2_001.fastq.gz
J350	R1	rawdata/WAR4048A1_147/J350_S147_L001_R1_001.fastq.gz
J395	R1	rawdata/WAR4048A1_32/J395_S32_L001_R1_001.fastq.gz
J395	R1	rawdata/WAR4048A1_32/J395_S32_L002_R1_001.fastq.gz
J395	R2	rawdata/WAR4048A1_32/J395_S32_L002_R2_001.fastq.gz
J395	R2	rawdata/WAR4048A1_32/J395_S32_L001_R2_001.fastq.gz
J361	R1	rawdata/WAR4048A1_84/J361_S84_L001_R1_001.fastq.gz
J361	R2	rawdata/WAR4048A1_84/J361_S84_L001_R2_001.fastq.gz
J361	R1	rawdata/WAR4048A1_84/J361_S84_L002_R1_001.fastq.gz
J361	R2	rawdata/WAR4048A1_84/J361_S84_L002_R2_001.fastq.gz
J316	R2	rawdata/WAR4048A1_34/J316_S34_L002_R2_001.fastq.gz
J316	R1	rawdata/WAR4048A1_34/J316_S34_L002_R1_001.fastq.gz
J316	R2	rawdata/WAR4048A1_34/J316_S34_L001_R2_001.fastq.gz
J316	R1	rawdata/WAR4048A1_34/J316_S34_L001_R1_001.fastq.gz
M1c	R2	rawdata/WAR4048A1_106/M1c_S106_L002_R2_001.fastq.gz
M1c	R1	rawdata/WAR4048A1_106/M1c_S106_L001_R1_001.fastq.gz
M1c	R1	rawdata/WAR4048A1_106/M1c_S106_L002_R1_001.fastq.gz
