"sample.id","site.id","other.ids","total.num.samples","tag.num","species","species.notes","date","notes","latitude","longitude","datum","state","location","altitude","geology","soil","aspect","collector","abundance","buds","flowers","fruit","photos","associated.species"
"J421d","J421",,10,107,"sideroxylon","Eucalyptus sideroxylon","2016-06-23",,-32.36597,148.23103,,"NSW","Narromine",270,"basalt","sand-rock","E","J.Janes","Rare",,,"Present","J421","Eucalyptus moluccana;Themeda triandra;Cynodon dactylon;;;;;;"
"J421e","J421",,10,107,"sideroxylon","Eucalyptus sideroxylon","2016-06-23",,-32.36597,148.23103,,"NSW","Narromine",270,"basalt","sand-rock","E","J.Janes","Rare",,,"Present","J421","Eucalyptus moluccana;Themeda triandra;Cynodon dactylon;;;;;;"
"J421f","J421",,10,107,"sideroxylon","Eucalyptus sideroxylon","2016-06-23",,-32.36597,148.23103,,"NSW","Narromine",270,"basalt","sand-rock","E","J.Janes","Rare",,,"Present","J421","Eucalyptus moluccana;Themeda triandra;Cynodon dactylon;;;;;;"
"J421g","J421",,10,107,"sideroxylon","Eucalyptus sideroxylon","2016-06-23",,-32.36597,148.23103,,"NSW","Narromine",270,"basalt","sand-rock","E","J.Janes","Rare",,,"Present","J421","Eucalyptus moluccana;Themeda triandra;Cynodon dactylon;;;;;;"
"J421h","J421",,10,107,"sideroxylon","Eucalyptus sideroxylon","2016-06-23",,-32.36597,148.23103,,"NSW","Narromine",270,"basalt","sand-rock","E","J.Janes","Rare",,,"Present","J421","Eucalyptus moluccana;Themeda triandra;Cynodon dactylon;;;;;;"
"J422a","J422",,10,108,"sideroxylon","Eucalyptus sideroxylon","2016-06-24",,-32.22311,148.66797,,"NSW","Dubbo",344,"basalt","sand-rock","SW","J.Janes","Common",,,"Present","J422","Callitris sp;Callitris endlicheri;Casuarina sp;Eustrephus latifolius;Acacia sp;;;;"
"J422b","J422",,10,108,"sideroxylon","Eucalyptus sideroxylon","2016-06-24",,-32.22311,148.66797,,"NSW","Dubbo",344,"basalt","sand-rock","SW","J.Janes","Common",,,"Present","J422","Callitris sp;Callitris endlicheri;Casuarina sp;Eustrephus latifolius;Acacia sp;;;;"
"J422c","J422",,10,108,"sideroxylon","Eucalyptus sideroxylon","2016-06-24",,-32.22311,148.66797,,"NSW","Dubbo",344,"basalt","sand-rock","SW","J.Janes","Common",,,"Present","J422","Callitris sp;Callitris endlicheri;Casuarina sp;Eustrephus latifolius;Acacia sp;;;;"
"J422d","J422",,10,108,"sideroxylon","Eucalyptus sideroxylon","2016-06-24",,-32.22311,148.66797,,"NSW","Dubbo",344,"basalt","sand-rock","SW","J.Janes","Common",,,"Present","J422","Callitris sp;Callitris endlicheri;Casuarina sp;Eustrephus latifolius;Acacia sp;;;;"
"J422e","J422",,10,108,"sideroxylon","Eucalyptus sideroxylon","2016-06-24",,-32.22311,148.66797,,"NSW","Dubbo",344,"basalt","sand-rock","SW","J.Janes","Common",,,"Present","J422","Callitris sp;Callitris endlicheri;Casuarina sp;Eustrephus latifolius;Acacia sp;;;;"
"J422f","J422",,10,108,"sideroxylon","Eucalyptus sideroxylon","2016-06-24",,-32.22311,148.66797,,"NSW","Dubbo",344,"basalt","sand-rock","SW","J.Janes","Common",,,"Present","J422","Callitris sp;Callitris endlicheri;Casuarina sp;Eustrephus latifolius;Acacia sp;;;;"
"J422g","J422",,10,108,"sideroxylon","Eucalyptus sideroxylon","2016-06-24",,-32.22311,148.66797,,"NSW","Dubbo",344,"basalt","sand-rock","SW","J.Janes","Common",,,"Present","J422","Callitris sp;Callitris endlicheri;Casuarina sp;Eustrephus latifolius;Acacia sp;;;;"
"J422h","J422",,10,108,"sideroxylon","Eucalyptus sideroxylon","2016-06-24",,-32.22311,148.66797,,"NSW","Dubbo",344,"basalt","sand-rock","SW","J.Janes","Common",,,"Present","J422","Callitris sp;Callitris endlicheri;Casuarina sp;Eustrephus latifolius;Acacia sp;;;;"
"J423a","J423",,10,109,"moluccana","Eucalyptus moluccana","2016-06-24",,-31.82373,149.68475,,"NSW","Coolah",653,"granite","rocky-clay","SE","J.Janes","Common","Present",,"Present","J423","Eucalyptus melliodora;;;;;;;;"
"J423b","J423",,10,109,"moluccana","Eucalyptus moluccana","2016-06-24",,-31.82373,149.68475,,"NSW","Coolah",653,"granite","rocky-clay","SE","J.Janes","Common","Present",,"Present","J423","Eucalyptus melliodora;;;;;;;;"
"J423c","J423",,10,109,"moluccana","Eucalyptus moluccana","2016-06-24",,-31.82373,149.68475,,"NSW","Coolah",653,"granite","rocky-clay","SE","J.Janes","Common","Present",,"Present","J423","Eucalyptus melliodora;;;;;;;;"
"J423d","J423",,10,109,"moluccana","Eucalyptus moluccana","2016-06-24",,-31.82373,149.68475,,"NSW","Coolah",653,"granite","rocky-clay","SE","J.Janes","Common","Present",,"Present","J423","Eucalyptus melliodora;;;;;;;;"
"J423e","J423",,10,109,"moluccana","Eucalyptus moluccana","2016-06-24",,-31.82373,149.68475,,"NSW","Coolah",653,"granite","rocky-clay","SE","J.Janes","Common","Present",,"Present","J423","Eucalyptus melliodora;;;;;;;;"
"J423f","J423",,10,109,"moluccana","Eucalyptus moluccana","2016-06-24",,-31.82373,149.68475,,"NSW","Coolah",653,"granite","rocky-clay","SE","J.Janes","Common","Present",,"Present","J423","Eucalyptus melliodora;;;;;;;;"
"J423g","J423",,10,109,"moluccana","Eucalyptus moluccana","2016-06-24",,-31.82373,149.68475,,"NSW","Coolah",653,"granite","rocky-clay","SE","J.Janes","Common","Present",,"Present","J423","Eucalyptus melliodora;;;;;;;;"
"J423h","J423",,10,109,"moluccana","Eucalyptus moluccana","2016-06-24",,-31.82373,149.68475,,"NSW","Coolah",653,"granite","rocky-clay","SE","J.Janes","Common","Present",,"Present","J423","Eucalyptus melliodora;;;;;;;;"
"J424a","J424",,10,110,"albens","Eucalyptus albens","2016-06-24","G may be moluccana, C may be microcarpa",-31.71111,150.6998,,"NSW","Ardglen",434,"granite","sand-gravel","SW","J.Janes","Common","Present",,"Present","J424","Grasses;;;;;;;;"
"J424b","J424",,10,110,"albens","Eucalyptus albens","2016-06-24","G may be moluccana, C may be microcarpa",-31.71111,150.6998,,"NSW","Ardglen",434,"granite","sand-gravel","SW","J.Janes","Common","Present",,"Present","J424","Grasses;;;;;;;;"
"J424c","J424",,10,110,"albens","Eucalyptus albens","2016-06-24","G may be moluccana, C may be microcarpa",-31.71111,150.6998,,"NSW","Ardglen",434,"granite","sand-gravel","SW","J.Janes","Common","Present",,"Present","J424","Grasses;;;;;;;;"
"J424d","J424",,10,110,"albens","Eucalyptus albens","2016-06-24","G may be moluccana, C may be microcarpa",-31.71111,150.6998,,"NSW","Ardglen",434,"granite","sand-gravel","SW","J.Janes","Common","Present",,"Present","J424","Grasses;;;;;;;;"
"J424e","J424",,10,110,"albens","Eucalyptus albens","2016-06-24","G may be moluccana, C may be microcarpa",-31.71111,150.6998,,"NSW","Ardglen",434,"granite","sand-gravel","SW","J.Janes","Common","Present",,"Present","J424","Grasses;;;;;;;;"
"J424f","J424",,10,110,"albens","Eucalyptus albens","2016-06-24","G may be moluccana, C may be microcarpa",-31.71111,150.6998,,"NSW","Ardglen",434,"granite","sand-gravel","SW","J.Janes","Common","Present",,"Present","J424","Grasses;;;;;;;;"
"J424g","J424",,10,110,"albens","Eucalyptus albens","2016-06-24","G may be moluccana, C may be microcarpa",-31.71111,150.6998,,"NSW","Ardglen",434,"granite","sand-gravel","SW","J.Janes","Common","Present",,"Present","J424","Grasses;;;;;;;;"
"J424h","J424",,10,110,"albens","Eucalyptus albens","2016-06-24","G may be moluccana, C may be microcarpa",-31.71111,150.6998,,"NSW","Ardglen",434,"granite","sand-gravel","SW","J.Janes","Common","Present",,"Present","J424","Grasses;;;;;;;;"
"J425a","J425",,10,111,"sideroxylon","Eucalyptus sideroxylon","2016-07-09","very big fruit",-30.30756,151.20671,,"NSW","Bundarra",663,"granite","sand-clay","W","J.Janes","Common",,,"Present","J425","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J425b","J425",,10,111,"sideroxylon","Eucalyptus sideroxylon","2016-07-09","very big fruit",-30.30756,151.20671,,"NSW","Bundarra",663,"granite","sand-clay","W","J.Janes","Common",,,"Present","J425","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J425c","J425",,10,111,"sideroxylon","Eucalyptus sideroxylon","2016-07-09","very big fruit",-30.30756,151.20671,,"NSW","Bundarra",663,"granite","sand-clay","W","J.Janes","Common",,,"Present","J425","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J425d","J425",,10,111,"sideroxylon","Eucalyptus sideroxylon","2016-07-09","very big fruit",-30.30756,151.20671,,"NSW","Bundarra",663,"granite","sand-clay","W","J.Janes","Common",,,"Present","J425","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J425e","J425",,10,111,"sideroxylon","Eucalyptus sideroxylon","2016-07-09","very big fruit",-30.30756,151.20671,,"NSW","Bundarra",663,"granite","sand-clay","W","J.Janes","Common",,,"Present","J425","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J425f","J425",,10,111,"sideroxylon","Eucalyptus sideroxylon","2016-07-09","very big fruit",-30.30756,151.20671,,"NSW","Bundarra",663,"granite","sand-clay","W","J.Janes","Common",,,"Present","J425","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J425g","J425",,10,111,"sideroxylon","Eucalyptus sideroxylon","2016-07-09","very big fruit",-30.30756,151.20671,,"NSW","Bundarra",663,"granite","sand-clay","W","J.Janes","Common",,,"Present","J425","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J425h","J425",,10,111,"sideroxylon","Eucalyptus sideroxylon","2016-07-09","very big fruit",-30.30756,151.20671,,"NSW","Bundarra",663,"granite","sand-clay","W","J.Janes","Common",,,"Present","J425","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J426a","J426",,10,112,"albens","Eucalyptus albens","2016-07-09","Had small fruit but urn shaped and disc depressed - Reps D/H/E/G/F/I may be microcarpa",-30.30846,151.20667,,"NSW","Bundarra",697,"granite","sand-clay","W","J.Janes","Common",,,"Present","J426","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J426b","J426",,10,112,"albens","Eucalyptus albens","2016-07-09","Had small fruit but urn shaped and disc depressed - Reps D/H/E/G/F/I may be microcarpa",-30.30846,151.20667,,"NSW","Bundarra",697,"granite","sand-clay","W","J.Janes","Common",,,"Present","J426","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J426c","J426",,10,112,"albens","Eucalyptus albens","2016-07-09","Had small fruit but urn shaped and disc depressed - Reps D/H/E/G/F/I may be microcarpa",-30.30846,151.20667,,"NSW","Bundarra",697,"granite","sand-clay","W","J.Janes","Common",,,"Present","J426","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J426d","J426",,10,112,"albens","Eucalyptus albens","2016-07-09","Had small fruit but urn shaped and disc depressed - Reps D/H/E/G/F/I may be microcarpa",-30.30846,151.20667,,"NSW","Bundarra",697,"granite","sand-clay","W","J.Janes","Common",,,"Present","J426","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J426e","J426",,10,112,"albens","Eucalyptus albens","2016-07-09","Had small fruit but urn shaped and disc depressed - Reps D/H/E/G/F/I may be microcarpa",-30.30846,151.20667,,"NSW","Bundarra",697,"granite","sand-clay","W","J.Janes","Common",,,"Present","J426","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J426f","J426",,10,112,"albens","Eucalyptus albens","2016-07-09","Had small fruit but urn shaped and disc depressed - Reps D/H/E/G/F/I may be microcarpa",-30.30846,151.20667,,"NSW","Bundarra",697,"granite","sand-clay","W","J.Janes","Common",,,"Present","J426","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J426g","J426",,10,112,"albens","Eucalyptus albens","2016-07-09","Had small fruit but urn shaped and disc depressed - Reps D/H/E/G/F/I may be microcarpa",-30.30846,151.20667,,"NSW","Bundarra",697,"granite","sand-clay","W","J.Janes","Common",,,"Present","J426","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J426h","J426",,10,112,"albens","Eucalyptus albens","2016-07-09","Had small fruit but urn shaped and disc depressed - Reps D/H/E/G/F/I may be microcarpa",-30.30846,151.20667,,"NSW","Bundarra",697,"granite","sand-clay","W","J.Janes","Common",,,"Present","J426","Stringy bark;Eucalyptus albens;Eustrapheus latifolius;Helichrysum sp;;;;;"
"J427a","J427",,5,113,"caleyi","Eucalyptus caleyi","2016-07-09",,-30.36709,151.25757,,"NSW","Bundarra",759,"granite","rock-sand","SE","J.Janes","Common",,,"Present","J427","Eucalyptus moluccana;Acacia cultriformis;Epacris sp;Eustraphus latifolius;Themeda triandra;Austrostipa sp;;;"
"J427b","J427",,5,113,"caleyi","Eucalyptus caleyi","2016-07-09",,-30.36709,151.25757,,"NSW","Bundarra",759,"granite","rock-sand","SE","J.Janes","Common",,,"Present","J427","Eucalyptus moluccana;Acacia cultriformis;Epacris sp;Eustraphus latifolius;Themeda triandra;Austrostipa sp;;;"
"J427c","J427",,5,113,"caleyi","Eucalyptus caleyi","2016-07-09",,-30.36709,151.25757,,"NSW","Bundarra",759,"granite","rock-sand","SE","J.Janes","Common",,,"Present","J427","Eucalyptus moluccana;Acacia cultriformis;Epacris sp;Eustraphus latifolius;Themeda triandra;Austrostipa sp;;;"
"J428a","J428",,10,114,"albens","Eucalyptus albens","2016-07-09","some look more moluccana",-29.6731,151.15315,,"NSW","Inverell",631,"granite","clay-loam","NE","J.Janes","Common",,,"Present","J428","Amyema miquelii;Angophora floribunda;Dianella sp;Austrostipa;Acacia sp;;;;"
"J428b","J428",,10,114,"albens","Eucalyptus albens","2016-07-09","some look more moluccana",-29.6731,151.15315,,"NSW","Inverell",631,"granite","clay-loam","NE","J.Janes","Common",,,"Present","J428","Amyema miquelii;Angophora floribunda;Dianella sp;Austrostipa;Acacia sp;;;;"
"J428c","J428",,10,114,"albens","Eucalyptus albens","2016-07-09","some look more moluccana",-29.6731,151.15315,,"NSW","Inverell",631,"granite","clay-loam","NE","J.Janes","Common",,,"Present","J428","Amyema miquelii;Angophora floribunda;Dianella sp;Austrostipa;Acacia sp;;;;"
"J428d","J428",,10,114,"albens","Eucalyptus albens","2016-07-09","some look more moluccana",-29.6731,151.15315,,"NSW","Inverell",631,"granite","clay-loam","NE","J.Janes","Common",,,"Present","J428","Amyema miquelii;Angophora floribunda;Dianella sp;Austrostipa;Acacia sp;;;;"
"J428e","J428",,10,114,"albens","Eucalyptus albens","2016-07-09","some look more moluccana",-29.6731,151.15315,,"NSW","Inverell",631,"granite","clay-loam","NE","J.Janes","Common",,,"Present","J428","Amyema miquelii;Angophora floribunda;Dianella sp;Austrostipa;Acacia sp;;;;"
"J428f","J428",,10,114,"albens","Eucalyptus albens","2016-07-09","some look more moluccana",-29.6731,151.15315,,"NSW","Inverell",631,"granite","clay-loam","NE","J.Janes","Common",,,"Present","J428","Amyema miquelii;Angophora floribunda;Dianella sp;Austrostipa;Acacia sp;;;;"
"J428g","J428",,10,114,"albens","Eucalyptus albens","2016-07-09","some look more moluccana",-29.6731,151.15315,,"NSW","Inverell",631,"granite","clay-loam","NE","J.Janes","Common",,,"Present","J428","Amyema miquelii;Angophora floribunda;Dianella sp;Austrostipa;Acacia sp;;;;"
"J428h","J428",,10,114,"albens","Eucalyptus albens","2016-07-09","some look more moluccana",-29.6731,151.15315,,"NSW","Inverell",631,"granite","clay-loam","NE","J.Janes","Common",,,"Present","J428","Amyema miquelii;Angophora floribunda;Dianella sp;Austrostipa;Acacia sp;;;;"
"J429a","J429",,10,115,"albens","Eucalyptus albens","2016-07-09",,-28.77243,151.21523,,"QLD","Texas ",356,"granite","sand-clay","SE","J.Janes","Common",,,,"J429","Amyema miquelii;Acacia sp;Austrostipa sp;;;;;;"
"J429b","J429",,10,115,"albens","Eucalyptus albens","2016-07-09",,-28.77243,151.21523,,"QLD","Texas ",356,"granite","sand-clay","SE","J.Janes","Common",,,,"J429","Amyema miquelii;Acacia sp;Austrostipa sp;;;;;;"
"J429c","J429",,10,115,"albens","Eucalyptus albens","2016-07-09",,-28.77243,151.21523,,"QLD","Texas ",356,"granite","sand-clay","SE","J.Janes","Common",,,,"J429","Amyema miquelii;Acacia sp;Austrostipa sp;;;;;;"
"J429d","J429",,10,115,"albens","Eucalyptus albens","2016-07-09",,-28.77243,151.21523,,"QLD","Texas ",356,"granite","sand-clay","SE","J.Janes","Common",,,,"J429","Amyema miquelii;Acacia sp;Austrostipa sp;;;;;;"
"J429e","J429",,10,115,"albens","Eucalyptus albens","2016-07-09",,-28.77243,151.21523,,"QLD","Texas ",356,"granite","sand-clay","SE","J.Janes","Common",,,,"J429","Amyema miquelii;Acacia sp;Austrostipa sp;;;;;;"
"J429f","J429",,10,115,"albens","Eucalyptus albens","2016-07-09",,-28.77243,151.21523,,"QLD","Texas ",356,"granite","sand-clay","SE","J.Janes","Common",,,,"J429","Amyema miquelii;Acacia sp;Austrostipa sp;;;;;;"
"J429g","J429",,10,115,"albens","Eucalyptus albens","2016-07-09",,-28.77243,151.21523,,"QLD","Texas ",356,"granite","sand-clay","SE","J.Janes","Common",,,,"J429","Amyema miquelii;Acacia sp;Austrostipa sp;;;;;;"
"J429h","J429",,10,115,"albens","Eucalyptus albens","2016-07-09",,-28.77243,151.21523,,"QLD","Texas ",356,"granite","sand-clay","SE","J.Janes","Common",,,,"J429","Amyema miquelii;Acacia sp;Austrostipa sp;;;;;;"
"J430a","J430",,10,116,"sideroxylon","Eucalyptus sideroxylon","2016-07-10","D has pink flowers",-28.56925,151.07571,,"QLD","Inglewood",303,"basalt","sand-gravel","SE","J.Janes","Common","Present","Present","Present","J430","Leptospermum;Acacia sp;Callitris sp;Causarina sp;;;;;"
"J430b","J430",,10,116,"sideroxylon","Eucalyptus sideroxylon","2016-07-10","D has pink flowers",-28.56925,151.07571,,"QLD","Inglewood",303,"basalt","sand-gravel","SE","J.Janes","Common","Present","Present","Present","J430","Leptospermum;Acacia sp;Callitris sp;Causarina sp;;;;;"
"J430c","J430",,10,116,"sideroxylon","Eucalyptus sideroxylon","2016-07-10","D has pink flowers",-28.56925,151.07571,,"QLD","Inglewood",303,"basalt","sand-gravel","SE","J.Janes","Common","Present","Present","Present","J430","Leptospermum;Acacia sp;Callitris sp;Causarina sp;;;;;"
"J430d","J430",,10,116,"sideroxylon","Eucalyptus sideroxylon","2016-07-10","D has pink flowers",-28.56925,151.07571,,"QLD","Inglewood",303,"basalt","sand-gravel","SE","J.Janes","Common","Present","Present","Present","J430","Leptospermum;Acacia sp;Callitris sp;Causarina sp;;;;;"
"J430e","J430",,10,116,"sideroxylon","Eucalyptus sideroxylon","2016-07-10","D has pink flowers",-28.56925,151.07571,,"QLD","Inglewood",303,"basalt","sand-gravel","SE","J.Janes","Common","Present","Present","Present","J430","Leptospermum;Acacia sp;Callitris sp;Causarina sp;;;;;"
"J430f","J430",,10,116,"sideroxylon","Eucalyptus sideroxylon","2016-07-10","D has pink flowers",-28.56925,151.07571,,"QLD","Inglewood",303,"basalt","sand-gravel","SE","J.Janes","Common","Present","Present","Present","J430","Leptospermum;Acacia sp;Callitris sp;Causarina sp;;;;;"
"J430g","J430",,10,116,"sideroxylon","Eucalyptus sideroxylon","2016-07-10","D has pink flowers",-28.56925,151.07571,,"QLD","Inglewood",303,"basalt","sand-gravel","SE","J.Janes","Common","Present","Present","Present","J430","Leptospermum;Acacia sp;Callitris sp;Causarina sp;;;;;"
"J430h","J430",,10,116,"sideroxylon","Eucalyptus sideroxylon","2016-07-10","D has pink flowers",-28.56925,151.07571,,"QLD","Inglewood",303,"basalt","sand-gravel","SE","J.Janes","Common","Present","Present","Present","J430","Leptospermum;Acacia sp;Callitris sp;Causarina sp;;;;;"
"J431a","J431",,5,117,"crebra","Eucalyptus crebra","2016-07-10",,-28.56955,151.07539,,"QLD","Inglewood",304,"basalt","sand-gravel","SE","J.Janes","Common","Present","Present","Present","J431","Leptospermum;Acacia sp;Callitris sp;Causarina sp;;;;;"
"J431b","J431",,5,117,"crebra","Eucalyptus crebra","2016-07-10",,-28.56955,151.07539,,"QLD","Inglewood",304,"basalt","sand-gravel","SE","J.Janes","Common","Present","Present","Present","J431","Leptospermum;Acacia sp;Callitris sp;Causarina sp;;;;;"
"J431c","J431",,5,117,"crebra","Eucalyptus crebra","2016-07-10",,-28.56955,151.07539,,"QLD","Inglewood",304,"basalt","sand-gravel","SE","J.Janes","Common","Present","Present","Present","J431","Leptospermum;Acacia sp;Callitris sp;Causarina sp;;;;;"
"J432A","J432",,2,118,"fibrosa","Eucalyptus fibrosa","2016-07-10",,-28.18033,151.66934,,"QLD","Glendon",539,"basalt","clay-sand","SE","J.Janes","Common","Present",,"Present","J432","Eucalyptus crebra;Eucalytpus microcarpa;Acacia;Austrodanthonia sp;Diplorrheana;;;;"
"J433a","J433",,10,119,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-28.17577,151.6577,,"QLD","Glendon",520,"basalt","rock-loam",,"J.Janes","Rare","Present",,"Present","J433","Eucalyptus microcarpa;Acacia sp;Ameyema miquelii;Geranium sp;Austrodanthonia sp;;;;"
"J433b","J433",,10,119,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-28.17577,151.6577,,"QLD","Glendon",520,"basalt","rock-loam",,"J.Janes","Rare","Present",,"Present","J433","Eucalyptus microcarpa;Acacia sp;Ameyema miquelii;Geranium sp;Austrodanthonia sp;;;;"
"J433c","J433",,10,119,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-28.17577,151.6577,,"QLD","Glendon",520,"basalt","rock-loam",,"J.Janes","Rare","Present",,"Present","J433","Eucalyptus microcarpa;Acacia sp;Ameyema miquelii;Geranium sp;Austrodanthonia sp;;;;"
"J433d","J433",,10,119,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-28.17577,151.6577,,"QLD","Glendon",520,"basalt","rock-loam",,"J.Janes","Rare","Present",,"Present","J433","Eucalyptus microcarpa;Acacia sp;Ameyema miquelii;Geranium sp;Austrodanthonia sp;;;;"
"J433e","J433",,10,119,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-28.17577,151.6577,,"QLD","Glendon",520,"basalt","rock-loam",,"J.Janes","Rare","Present",,"Present","J433","Eucalyptus microcarpa;Acacia sp;Ameyema miquelii;Geranium sp;Austrodanthonia sp;;;;"
"J433f","J433",,10,119,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-28.17577,151.6577,,"QLD","Glendon",520,"basalt","rock-loam",,"J.Janes","Rare","Present",,"Present","J433","Eucalyptus microcarpa;Acacia sp;Ameyema miquelii;Geranium sp;Austrodanthonia sp;;;;"
"J433g","J433",,10,119,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-28.17577,151.6577,,"QLD","Glendon",520,"basalt","rock-loam",,"J.Janes","Rare","Present",,"Present","J433","Eucalyptus microcarpa;Acacia sp;Ameyema miquelii;Geranium sp;Austrodanthonia sp;;;;"
"J433h","J433",,10,119,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-28.17577,151.6577,,"QLD","Glendon",520,"basalt","rock-loam",,"J.Janes","Rare","Present",,"Present","J433","Eucalyptus microcarpa;Acacia sp;Ameyema miquelii;Geranium sp;Austrodanthonia sp;;;;"
"J434a","J434",,3,120,"sideroxylon","Eucalyptus sideroxylon","2016-07-10","very big fruit",-27.7547,152.1189,,"QLD","Allora",499,"granite","rock-loam","SE","J.Janes","Rare",,,"Present","J434","Eucalyptus microcarpa;Eucalyptus crebra;Acacia sp;Opuntia;Austrodanthonia sp;;;;"
"J435a","J435",,10,121,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-26.36944,151.88103,,"QLD","Wondai",382,"Granite/Basalt","rock-clay","SE","J.Janes","Common","Present",,"Present","J435","Angophora floribunda;Corymbia sp;Acacia sp;Dodonea sp;Opuntia;Austrostipa sp;Austrodanthonia sp;;"
"J435b","J435",,10,121,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-26.36944,151.88103,,"QLD","Wondai",382,"Granite/Basalt","rock-clay","SE","J.Janes","Common","Present",,"Present","J435","Angophora floribunda;Corymbia sp;Acacia sp;Dodonea sp;Opuntia;Austrostipa sp;Austrodanthonia sp;;"
"J435c","J435",,10,121,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-26.36944,151.88103,,"QLD","Wondai",382,"Granite/Basalt","rock-clay","SE","J.Janes","Common","Present",,"Present","J435","Angophora floribunda;Corymbia sp;Acacia sp;Dodonea sp;Opuntia;Austrostipa sp;Austrodanthonia sp;;"
"J435d","J435",,10,121,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-26.36944,151.88103,,"QLD","Wondai",382,"Granite/Basalt","rock-clay","SE","J.Janes","Common","Present",,"Present","J435","Angophora floribunda;Corymbia sp;Acacia sp;Dodonea sp;Opuntia;Austrostipa sp;Austrodanthonia sp;;"
"J435e","J435",,10,121,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-26.36944,151.88103,,"QLD","Wondai",382,"Granite/Basalt","rock-clay","SE","J.Janes","Common","Present",,"Present","J435","Angophora floribunda;Corymbia sp;Acacia sp;Dodonea sp;Opuntia;Austrostipa sp;Austrodanthonia sp;;"
"J435f","J435",,10,121,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-26.36944,151.88103,,"QLD","Wondai",382,"Granite/Basalt","rock-clay","SE","J.Janes","Common","Present",,"Present","J435","Angophora floribunda;Corymbia sp;Acacia sp;Dodonea sp;Opuntia;Austrostipa sp;Austrodanthonia sp;;"
"J435g","J435",,10,121,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-26.36944,151.88103,,"QLD","Wondai",382,"Granite/Basalt","rock-clay","SE","J.Janes","Common","Present",,"Present","J435","Angophora floribunda;Corymbia sp;Acacia sp;Dodonea sp;Opuntia;Austrostipa sp;Austrodanthonia sp;;"
"J435h","J435",,10,121,"sideroxylon","Eucalyptus sideroxylon","2016-07-10",,-26.36944,151.88103,,"QLD","Wondai",382,"Granite/Basalt","rock-clay","SE","J.Janes","Common","Present",,"Present","J435","Angophora floribunda;Corymbia sp;Acacia sp;Dodonea sp;Opuntia;Austrostipa sp;Austrodanthonia sp;;"
"J436a","J436",,10,122,"albens","Eucalyptus albens (?)","2016-07-11","may be moluccana",-27.18896,151.73259,,"QLD","Kulpi",517,"granite","clay-loam","NE","J.Janes","Common","Present","Present","Present","J436","Acacia harpophylla;Opuntia;Themeda triandra;;;;;;"
"J436b","J436",,10,122,"albens","Eucalyptus albens (?)","2016-07-11","may be moluccana",-27.18896,151.73259,,"QLD","Kulpi",517,"granite","clay-loam","NE","J.Janes","Common","Present","Present","Present","J436","Acacia harpophylla;Opuntia;Themeda triandra;;;;;;"
"J436c","J436",,10,122,"albens","Eucalyptus albens (?)","2016-07-11","may be moluccana",-27.18896,151.73259,,"QLD","Kulpi",517,"granite","clay-loam","NE","J.Janes","Common","Present","Present","Present","J436","Acacia harpophylla;Opuntia;Themeda triandra;;;;;;"
"J436d","J436",,10,122,"albens","Eucalyptus albens (?)","2016-07-11","may be moluccana",-27.18896,151.73259,,"QLD","Kulpi",517,"granite","clay-loam","NE","J.Janes","Common","Present","Present","Present","J436","Acacia harpophylla;Opuntia;Themeda triandra;;;;;;"
