"sample.id","site.id","other.ids","total.num.samples","tag.num","species","species.notes","date","notes","latitude","longitude","datum","state","location","altitude","geology","soil","aspect","collector","abundance","buds","flowers","fruit","photos","associated.species","sp.short","ser.short","series"
"FDK01","FDK01","MEL2375684A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.32987,145.70606,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FDK10","FDK10","MEL2375685A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.33119,145.70688,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FDK20","FDK20","MEL2375686A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.33002,145.70534,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FHH02","FHH02","",1,NA,"microcarpa","Eucalyptus microcarpa","2013-12-04","Voucher with Rebecca Jordan",-36.80271,144.00268,"","VIC","Marong (private property)",NA,"","","","R.Jordan","","","","","",";;;;;;;;","mic","bux","buxeales"
"J334c","J334","",5,21,"moluccana","Eucalyptus moluccana (?)","2015-11-04","",-28.53696,151.10815,"WGS84","QLD","Inglewood, Inglewood Texas Rd",335,"granite/sandstone","sand-clay","E","J.Janes","Common","","","Present","J334","Acacia leptocarpa;Acacia cultriformis;;;;;;;","mol","bux","buxeales"
"J335a","J335","",5,22,"microcarpa","Eucalyptus microcarpa","2015-11-04","",-28.89198,151.14803,"WGS84","NSW","Texas, Texas Bridge Road",334,"Sandstone","clay-sand","","J.Janes","Common","Present","Present","Present","J335","Roadside;;;;;;;;","mic","bux","buxeales"
"J335b","J335","",5,22,"microcarpa","Eucalyptus microcarpa","2015-11-04","",-28.89198,151.14803,"WGS84","NSW","Texas, Texas Bridge Road",334,"Sandstone","clay-sand","","J.Janes","Common","Present","Present","Present","J335","Roadside;;;;;;;;","mic","bux","buxeales"
"J335c","J335","",5,22,"microcarpa","Eucalyptus microcarpa","2015-11-04","",-28.89198,151.14803,"WGS84","NSW","Texas, Texas Bridge Road",334,"Sandstone","clay-sand","","J.Janes","Common","Present","Present","Present","J335","Roadside;;;;;;;;","mic","bux","buxeales"
"J336","J336","",NA,NA,"conica","Eucalyptus conica","2015-11-04","",-29.10132,151.77156,"WGS84","NSW","Mole Creek, Mole Station rd",435,"Sandstone","clay-sand","","J.Janes","Common","Present","Present","","J336","Roadside;;;;;;;;","con","hetero","heterophloiae"
"J338a","J338","",5,23,"conica","Eucalyptus conica","2015-11-05","",-29.15425,152.00211,"WGS84","NSW","Tenterfield, Bluff rock lookout",854,"Granite","loam-clay","SW","J.Janes","Common","Present","Present","Present","J338","Roadside;;;;;;;;","con","hetero","heterophloiae"
"J338b","J338","",5,23,"conica","Eucalyptus conica","2015-11-05","",-29.15425,152.00211,"WGS84","NSW","Tenterfield, Bluff rock lookout",854,"Granite","loam-clay","SW","J.Janes","Common","Present","Present","Present","J338","Roadside;;;;;;;;","con","hetero","heterophloiae"
"J338c","J338","",5,23,"conica","Eucalyptus conica","2015-11-05","",-29.15425,152.00211,"WGS84","NSW","Tenterfield, Bluff rock lookout",854,"Granite","loam-clay","SW","J.Janes","Common","Present","Present","Present","J338","Roadside;;;;;;;;","con","hetero","heterophloiae"
"J339a","J339","",4,24,"moluccana","Eucalyptus moluccana","2015-11-05","",-29.45636,151.55505,"WGS84","NSW","Emmaville, Strathbogie Rd",873,"Granite","clay-loam","S","J.Janes","Common","","","Present","J339","Roadside;Eucalyptus melliodora;Acacia leptocarpa;;;;;;","mol","bux","buxeales"
"J339b","J339","",4,24,"moluccana","Eucalyptus moluccana","2015-11-05","",-29.45636,151.55505,"WGS84","NSW","Emmaville, Strathbogie Rd",873,"Granite","clay-loam","S","J.Janes","Common","","","Present","J339","Roadside;Eucalyptus melliodora;Acacia leptocarpa;;;;;;","mol","bux","buxeales"
"J339 - Recollecta","J339 - Recollect","",6,24,"moluccana","Eucalyptus moluccana","2016-11-28","Recollected but originals already in herbarium",-29.45636,151.55505,"WGS84","NSW","Emmaville, Strathbogie Rd",873,"Granite","clay-loam","S","J.Janes, T.Collins","Common","","","Present","J339","Roadside;Eucalyptus melliodora;Acacia leptocarpa;;;;;;","mol","bux","buxeales"
"J339 - Recollectb","J339 - Recollect","",6,24,"moluccana","Eucalyptus moluccana","2016-11-28","Recollected but originals already in herbarium",-29.45636,151.55505,"WGS84","NSW","Emmaville, Strathbogie Rd",873,"Granite","clay-loam","S","J.Janes, T.Collins","Common","","","Present","J339","Roadside;Eucalyptus melliodora;Acacia leptocarpa;;;;;;","mol","bux","buxeales"
"J339 - Recollectc","J339 - Recollect","",6,24,"moluccana","Eucalyptus moluccana","2016-11-28","Recollected but originals already in herbarium",-29.45636,151.55505,"WGS84","NSW","Emmaville, Strathbogie Rd",873,"Granite","clay-loam","S","J.Janes, T.Collins","Common","","","Present","J339","Roadside;Eucalyptus melliodora;Acacia leptocarpa;;;;;;","mol","bux","buxeales"
"J339 - Recollectd","J339 - Recollect","",6,24,"moluccana","Eucalyptus moluccana","2016-11-28","Recollected but originals already in herbarium",-29.45636,151.55505,"WGS84","NSW","Emmaville, Strathbogie Rd",873,"Granite","clay-loam","S","J.Janes, T.Collins","Common","","","Present","J339","Roadside;Eucalyptus melliodora;Acacia leptocarpa;;;;;;","mol","bux","buxeales"
"J340a","J340","",5,25,"melliodora","Eucalyptus melliodora","2015-11-05","",-29.45577,151.55405,"WGS84","NSW","Emmaville, Strathbogie Rd",874,"Granite","clay-loam","S","J.Janes","Common","Present","Present","Present","J340","Roadside;Eucalyptus moluccana;Acacia leptocarpa;;;;;;","mel","mellio","melliodorae"
"J340b","J340","",5,25,"melliodora","Eucalyptus melliodora","2015-11-05","",-29.45577,151.55405,"WGS84","NSW","Emmaville, Strathbogie Rd",874,"Granite","clay-loam","S","J.Janes","Common","Present","Present","Present","J340","Roadside;Eucalyptus moluccana;Acacia leptocarpa;;;;;;","mel","mellio","melliodorae"
"J340c","J340","",5,25,"melliodora","Eucalyptus melliodora","2015-11-05","",-29.45577,151.55405,"WGS84","NSW","Emmaville, Strathbogie Rd",874,"Granite","clay-loam","S","J.Janes","Common","Present","Present","Present","J340","Roadside;Eucalyptus moluccana;Acacia leptocarpa;;;;;;","mel","mellio","melliodorae"
"J340 - Recollecta","J340 - Recollect","",5,25,"melliodora","Eucalyptus melliodora","2016-11-28","Recollected but originals already in herbarium",-29.45577,151.55405,"WGS84","NSW","Emmaville, Strathbogie Rd",874,"Granite","clay-loam","S","J.Janes, T.Collins","Common","Present","Present","Present","J340","Roadside;Eucalyptus moluccana;Acacia leptocarpa;;;;;;","mel","mellio","melliodorae"
"J340 - Recollectb","J340 - Recollect","",5,25,"melliodora","Eucalyptus melliodora","2016-11-28","Recollected but originals already in herbarium",-29.45577,151.55405,"WGS84","NSW","Emmaville, Strathbogie Rd",874,"Granite","clay-loam","S","J.Janes, T.Collins","Common","Present","Present","Present","J340","Roadside;Eucalyptus moluccana;Acacia leptocarpa;;;;;;","mel","mellio","melliodorae"
"J340 - Recollectc","J340 - Recollect","",5,25,"melliodora","Eucalyptus melliodora","2016-11-28","Recollected but originals already in herbarium",-29.45577,151.55405,"WGS84","NSW","Emmaville, Strathbogie Rd",874,"Granite","clay-loam","S","J.Janes, T.Collins","Common","Present","Present","Present","J340","Roadside;Eucalyptus moluccana;Acacia leptocarpa;;;;;;","mel","mellio","melliodorae"
"J341a","J341","",5,26,"albens","Eucalyptus albens","2015-11-05","",-29.40223,151.41655,"WGS84","NSW","Yellow Dam, Emmaville Rd",770,"Granite","sand","W","J.Janes","Common","","","Present","J341","Clematis microphylla;Acacia leptocarpa;Themeda sp;;;;;;","alb","bux","buxeales"
"J341b","J341","",5,26,"albens","Eucalyptus albens","2015-11-05","",-29.40223,151.41655,"WGS84","NSW","Yellow Dam, Emmaville Rd",770,"Granite","sand","W","J.Janes","Common","","","Present","J341","Clematis microphylla;Acacia leptocarpa;Themeda sp;;;;;;","alb","bux","buxeales"
"J341c","J341","",5,26,"albens","Eucalyptus albens","2015-11-05","",-29.40223,151.41655,"WGS84","NSW","Yellow Dam, Emmaville Rd",770,"Granite","sand","W","J.Janes","Common","","","Present","J341","Clematis microphylla;Acacia leptocarpa;Themeda sp;;;;;;","alb","bux","buxeales"
"J342a","J342","",5,27,"sideroxylon","Eucalyptus sideroxylon","2015-11-05","",-29.39087,151.39279,"WGS84","NSW","Yellow Dam, Emmaville Rd",734,"Granite","sand","S","J.Janes","Common","Present","Present","Present","J342","Callitris columellaris;Acacia sp;;;;;;;","sider","mellio","melliodorae"
"J342b","J342","",5,27,"sideroxylon","Eucalyptus sideroxylon","2015-11-05","",-29.39087,151.39279,"WGS84","NSW","Yellow Dam, Emmaville Rd",734,"Granite","sand","S","J.Janes","Common","Present","Present","Present","J342","Callitris columellaris;Acacia sp;;;;;;;","sider","mellio","melliodorae"
"J342c","J342","",5,27,"sideroxylon","Eucalyptus sideroxylon","2015-11-05","",-29.39087,151.39279,"WGS84","NSW","Yellow Dam, Emmaville Rd",734,"Granite","sand","S","J.Janes","Common","Present","Present","Present","J342","Callitris columellaris;Acacia sp;;;;;;;","sider","mellio","melliodorae"
"J342 - Recollecta","J342 - Recollect","",5,27,"sideroxylon","Eucalyptus sideroxylon","2016-11-28","Recollected but originals already in herbarium",-29.39087,151.39279,"WGS84","NSW","Yellow Dam, Emmaville Rd",734,"Granite","sand","S","J.Janes, T.Collins","Common","Present","Present","Present","J342","Callitris columellaris;Acacia sp;;;;;;;","sider","mellio","melliodorae"
"J342 - Recollectb","J342 - Recollect","",5,27,"sideroxylon","Eucalyptus sideroxylon","2016-11-28","Recollected but originals already in herbarium",-29.39087,151.39279,"WGS84","NSW","Yellow Dam, Emmaville Rd",734,"Granite","sand","S","J.Janes, T.Collins","Common","Present","Present","Present","J342","Callitris columellaris;Acacia sp;;;;;;;","sider","mellio","melliodorae"
"J342 - Recollectc","J342 - Recollect","",5,27,"sideroxylon","Eucalyptus sideroxylon","2016-11-28","Recollected but originals already in herbarium",-29.39087,151.39279,"WGS84","NSW","Yellow Dam, Emmaville Rd",734,"Granite","sand","S","J.Janes, T.Collins","Common","Present","Present","Present","J342","Callitris columellaris;Acacia sp;;;;;;;","sider","mellio","melliodorae"
"J343a","J343","",5,28,"crebra","Eucalyptus crebra","2015-11-05","",-29.35816,151.30991,"WGS84","NSW","Yellow Dam, Emmaville Rd",642,"Granite/mudstone","clay","N","J.Janes","Common","Present","","Present","J343","Callitris columellaris;Styphelia triflora;Melichrus urceolatus;Leucopogan muticus;;;;;","creb","sider","siderophloiae"
"J343b","J343","",5,28,"crebra","Eucalyptus crebra","2015-11-05","",-29.35816,151.30991,"WGS84","NSW","Yellow Dam, Emmaville Rd",642,"Granite/mudstone","clay","N","J.Janes","Common","Present","","Present","J343","Callitris columellaris;Styphelia triflora;Melichrus urceolatus;Leucopogan muticus;;;;;","creb","sider","siderophloiae"
"J343c","J343","",5,28,"crebra","Eucalyptus crebra","2015-11-05","",-29.35816,151.30991,"WGS84","NSW","Yellow Dam, Emmaville Rd",642,"Granite/mudstone","clay","N","J.Janes","Common","Present","","Present","J343","Callitris columellaris;Styphelia triflora;Melichrus urceolatus;Leucopogan muticus;;;;;","creb","sider","siderophloiae"
"J344a","J344","",5,29,"polyanthemos","Eucalyptus polyanthemos","2015-11-19","",-35.33962,148.91113,"WGS84","ACT","Pierces Creek State Forest, Vanitys Crossing",640,"Granite","hard red","N","J.Janes","Common","","","Present","J344","Dianella;Lepidosperma;Plantago;Acacia leptocarpa;;;;;","poly","hetero","heterophloiae"
"J344b","J344","",5,29,"polyanthemos","Eucalyptus polyanthemos","2015-11-19","",-35.33962,148.91113,"WGS84","ACT","Pierces Creek State Forest, Vanitys Crossing",640,"Granite","hard red","N","J.Janes","Common","","","Present","J344","Dianella;Lepidosperma;Plantago;Acacia leptocarpa;;;;;","poly","hetero","heterophloiae"
"J344c","J344","",5,29,"polyanthemos","Eucalyptus polyanthemos","2015-11-19","",-35.33962,148.91113,"WGS84","ACT","Pierces Creek State Forest, Vanitys Crossing",640,"Granite","hard red","N","J.Janes","Common","","","Present","J344","Dianella;Lepidosperma;Plantago;Acacia leptocarpa;;;;;","poly","hetero","heterophloiae"
"J345a","J345","",5,30,"albens","Eucalyptus albens","2015-11-20","",-35.07022,148.83685,"WGS84","NSW","Mullion, Mountain Creek Rd.",NA,"Sandstone/Limestone","Rocky shale","","J.Janes","Common","","","Present","J345","E. melliodora;Themeda;Briza maxima;Exocarpus;Stuphelia;Lepidosperma;Dianella;Bursania;","alb","bux","buxeales"
"J345b","J345","",5,30,"albens","Eucalyptus albens","2015-11-20","",-35.07022,148.83685,"WGS84","NSW","Mullion, Mountain Creek Rd.",NA,"Sandstone/Limestone","Rocky shale","","J.Janes","Common","","","Present","J345","E. melliodora;Themeda;Briza maxima;Exocarpus;Stuphelia;Lepidosperma;Dianella;Bursania;","alb","bux","buxeales"
"J345c","J345","",5,30,"albens","Eucalyptus albens","2015-11-20","",-35.07022,148.83685,"WGS84","NSW","Mullion, Mountain Creek Rd.",NA,"Sandstone/Limestone","Rocky shale","","J.Janes","Common","","","Present","J345","E. melliodora;Themeda;Briza maxima;Exocarpus;Stuphelia;Lepidosperma;Dianella;Bursania;","alb","bux","buxeales"
"J345 - Recollecta","J345 - Recollect","",3,30,"albens","Eucalyptus albens","2016-12-01","Recollected but originals already in herbarium",-35.07022,148.83685,"WGS84","NSW","Mullion, Mountain Creek Rd.",NA,"Sandstone/Limestone","Rocky shale","","J.Janes, T.Collins","Common","","","Present","J345","E. melliodora;Themeda;Briza maxima;Exocarpus;Stuphelia;Lepidosperma;Dianella;Bursania;","alb","bux","buxeales"
"J346a","J346","",5,31,"melliodora","Eucalyptus melliodora","2015-11-20","",-35.06954,148.83661,"WGS84","NSW","Mullion, Mountain Creek Rd.",498,"Sandstone/Limestone","Rocky shale","NE","J.Janes","Common","Present","Present","Present","J346","E. albens;;;;;;;;","mel","mellio","melliodorae"
"J346b","J346","",5,31,"melliodora","Eucalyptus melliodora","2015-11-20","",-35.06954,148.83661,"WGS84","NSW","Mullion, Mountain Creek Rd.",498,"Sandstone/Limestone","Rocky shale","NE","J.Janes","Common","Present","Present","Present","J346","E. albens;;;;;;;;","mel","mellio","melliodorae"
"J346c","J346","",5,31,"melliodora","Eucalyptus melliodora","2015-11-20","",-35.06954,148.83661,"WGS84","NSW","Mullion, Mountain Creek Rd.",498,"Sandstone/Limestone","Rocky shale","NE","J.Janes","Common","Present","Present","Present","J346","E. albens;;;;;;;;","mel","mellio","melliodorae"
"J346 - Recollecta","J346 - Recollect","",4,31,"melliodora","Eucalyptus melliodora","2016-12-01","Recollected but originals already in herbarium",-35.06954,148.83661,"WGS84","NSW","Mullion, Mountain Creek Rd.",498,"Sandstone/Limestone","Rocky shale","NE","J.Janes, T.Collins","Common","Present","Present","Present","J346","E. albens;;;;;;;;","mel","mellio","melliodorae"
"J346 - Recollectb","J346 - Recollect","",4,31,"melliodora","Eucalyptus melliodora","2016-12-01","Recollected but originals already in herbarium",-35.06954,148.83661,"WGS84","NSW","Mullion, Mountain Creek Rd.",498,"Sandstone/Limestone","Rocky shale","NE","J.Janes, T.Collins","Common","Present","Present","Present","J346","E. albens;;;;;;;;","mel","mellio","melliodorae"
"J347a","J347","",5,32,"polyanthemos","Eucalyptus polyanthemos","2015-11-20","",-35.09381,148.74881,"WGS84","NSW","Wee Jasper, Doctors Flat Rd.",740,"limestone/granite","sandy","","J.Janes","Common","Present","","Present","J347","Cassinia adunca;Acacia deanei;;;;;;;","poly","hetero","heterophloiae"
"J347b","J347","",5,32,"polyanthemos","Eucalyptus polyanthemos","2015-11-20","",-35.09381,148.74881,"WGS84","NSW","Wee Jasper, Doctors Flat Rd.",740,"limestone/granite","sandy","","J.Janes","Common","Present","","Present","J347","Cassinia adunca;Acacia deanei;;;;;;;","poly","hetero","heterophloiae"
"J347c","J347","",5,32,"polyanthemos","Eucalyptus polyanthemos","2015-11-20","",-35.09381,148.74881,"WGS84","NSW","Wee Jasper, Doctors Flat Rd.",740,"limestone/granite","sandy","","J.Janes","Common","Present","","Present","J347","Cassinia adunca;Acacia deanei;;;;;;;","poly","hetero","heterophloiae"
"J348a","J348","",5,33,"polyanthemos","Eucalyptus polyanthemos","2015-11-20","",-35.24184,148.29729,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",448,"","","NE","J.Janes","Common","","","Present","J348","E. albens;Angophora;Briza maxima;Plantago;;;;;","poly","hetero","heterophloiae"
"J348b","J348","",5,33,"polyanthemos","Eucalyptus polyanthemos","2015-11-20","",-35.24184,148.29729,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",448,"","","NE","J.Janes","Common","","","Present","J348","E. albens;Angophora;Briza maxima;Plantago;;;;;","poly","hetero","heterophloiae"
"J348c","J348","",5,33,"polyanthemos","Eucalyptus polyanthemos","2015-11-20","",-35.24184,148.29729,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",448,"","","NE","J.Janes","Common","","","Present","J348","E. albens;Angophora;Briza maxima;Plantago;;;;;","poly","hetero","heterophloiae"
"J348 - Recollecta","J348 - Recollect","",5,33,"polyanthemos","Eucalyptus polyanthemos","2016-12-01","Recollected but originals already in herbarium",-35.24184,148.29729,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",448,"","","NE","J.Janes, T.Collins","Common","","","Present","J348","E. albens;Angophora;Briza maxima;Plantago;;;;;","poly","hetero","heterophloiae"
"J348 - Recollectb","J348 - Recollect","",5,33,"polyanthemos","Eucalyptus polyanthemos","2016-12-01","Recollected but originals already in herbarium",-35.24184,148.29729,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",448,"","","NE","J.Janes, T.Collins","Common","","","Present","J348","E. albens;Angophora;Briza maxima;Plantago;;;;;","poly","hetero","heterophloiae"
"J348 - Recollectc","J348 - Recollect","",5,33,"polyanthemos","Eucalyptus polyanthemos","2016-12-01","Recollected but originals already in herbarium",-35.24184,148.29729,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",448,"","","NE","J.Janes, T.Collins","Common","","","Present","J348","E. albens;Angophora;Briza maxima;Plantago;;;;;","poly","hetero","heterophloiae"
"J349a","J349","",10,34,"albens","Eucalyptus albens","2015-11-20","",-35.24369,148.2968,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",462,"","","NE","J.Janes","Common","","","Present","J349","E. polyanthemos;Briza;Plantago;Angophora;;;;;","alb","bux","buxeales"
"J349b","J349","",10,34,"albens","Eucalyptus albens","2015-11-20","",-35.24369,148.2968,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",462,"","","NE","J.Janes","Common","","","Present","J349","E. polyanthemos;Briza;Plantago;Angophora;;;;;","alb","bux","buxeales"
"J349c","J349","",10,34,"albens","Eucalyptus albens","2015-11-20","",-35.24369,148.2968,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",462,"","","NE","J.Janes","Common","","","Present","J349","E. polyanthemos;Briza;Plantago;Angophora;;;;;","alb","bux","buxeales"
"J349d","J349","",10,34,"albens","Eucalyptus albens","2015-11-20","",-35.24369,148.2968,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",462,"","","NE","J.Janes","Common","","","Present","J349","E. polyanthemos;Briza;Plantago;Angophora;;;;;","alb","bux","buxeales"
"J349e","J349","",10,34,"albens","Eucalyptus albens","2015-11-20","",-35.24369,148.2968,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",462,"","","NE","J.Janes","Common","","","Present","J349","E. polyanthemos;Briza;Plantago;Angophora;;;;;","alb","bux","buxeales"
"J349f","J349","",10,34,"albens","Eucalyptus albens","2015-11-20","",-35.24369,148.2968,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",462,"","","NE","J.Janes","Common","","","Present","J349","E. polyanthemos;Briza;Plantago;Angophora;;;;;","alb","bux","buxeales"
"J349g","J349","",10,34,"albens","Eucalyptus albens","2015-11-20","",-35.24369,148.2968,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",462,"","","NE","J.Janes","Common","","","Present","J349","E. polyanthemos;Briza;Plantago;Angophora;;;;;","alb","bux","buxeales"
"J349h","J349","",10,34,"albens","Eucalyptus albens","2015-11-20","",-35.24369,148.2968,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",462,"","","NE","J.Janes","Common","","","Present","J349","E. polyanthemos;Briza;Plantago;Angophora;;;;;","alb","bux","buxeales"
"J350a","J350","",10,35,"albens","Eucalyptus albens","2015-11-20","",-35.2456,147.68083,"WGS84","NSW","Tarcutta, Mates Gully Rd.",276,"Basalt","sand","S","J.Janes","Common","","","Present","J350","Roadside;;;;;;;;","alb","bux","buxeales"
"J350b","J350","",10,35,"albens","Eucalyptus albens","2015-11-20","",-35.2456,147.68083,"WGS84","NSW","Tarcutta, Mates Gully Rd.",276,"Basalt","sand","S","J.Janes","Common","","","Present","J350","Roadside;;;;;;;;","alb","bux","buxeales"
"J350c","J350","",10,35,"albens","Eucalyptus albens","2015-11-20","",-35.2456,147.68083,"WGS84","NSW","Tarcutta, Mates Gully Rd.",276,"Basalt","sand","S","J.Janes","Common","","","Present","J350","Roadside;;;;;;;;","alb","bux","buxeales"
"J350d","J350","",10,35,"albens","Eucalyptus albens","2015-11-20","",-35.2456,147.68083,"WGS84","NSW","Tarcutta, Mates Gully Rd.",276,"Basalt","sand","S","J.Janes","Common","","","Present","J350","Roadside;;;;;;;;","alb","bux","buxeales"
"J350e","J350","",10,35,"albens","Eucalyptus albens","2015-11-20","",-35.2456,147.68083,"WGS84","NSW","Tarcutta, Mates Gully Rd.",276,"Basalt","sand","S","J.Janes","Common","","","Present","J350","Roadside;;;;;;;;","alb","bux","buxeales"
"J350f","J350","",10,35,"albens","Eucalyptus albens","2015-11-20","",-35.2456,147.68083,"WGS84","NSW","Tarcutta, Mates Gully Rd.",276,"Basalt","sand","S","J.Janes","Common","","","Present","J350","Roadside;;;;;;;;","alb","bux","buxeales"
"J350g","J350","",10,35,"albens","Eucalyptus albens","2015-11-20","",-35.2456,147.68083,"WGS84","NSW","Tarcutta, Mates Gully Rd.",276,"Basalt","sand","S","J.Janes","Common","","","Present","J350","Roadside;;;;;;;;","alb","bux","buxeales"
"J350h","J350","",10,35,"albens","Eucalyptus albens","2015-11-20","",-35.2456,147.68083,"WGS84","NSW","Tarcutta, Mates Gully Rd.",276,"Basalt","sand","S","J.Janes","Common","","","Present","J350","Roadside;;;;;;;;","alb","bux","buxeales"
"J350 - Recollect","J350 - Recollect","",1,35,"albens","Eucalyptus albens","2016-12-01","Recollected but originals already in herbarium",-35.2456,147.68083,"WGS84","NSW","Tarcutta, Mates Gully Rd.",276,"Basalt","sand","S","J.Janes, T.Collins","Common","","","Present","J350","Roadside;;;;;;;;","alb","bux","buxeales"
"J351a","J351","",5,36,"polyanthemos","Eucalyptus polyanthemos (juv micro?)","2015-11-20","",-35.25609,147.68506,"WGS84","NSW","Tarcutta, Mates Gully Rd.",287,"Granite/Basalt","sand","S","J.Janes","Common","Present","Present","Present","J351","E. sideroxylon;E. albens;Helichrysum brateatum;Acacia sp.;;;;;","poly","hetero","heterophloiae"
"J351b","J351","",5,36,"polyanthemos","Eucalyptus polyanthemos (juv micro?)","2015-11-20","",-35.25609,147.68506,"WGS84","NSW","Tarcutta, Mates Gully Rd.",287,"Granite/Basalt","sand","S","J.Janes","Common","Present","Present","Present","J351","E. sideroxylon;E. albens;Helichrysum brateatum;Acacia sp.;;;;;","poly","hetero","heterophloiae"
"J351c","J351","",5,36,"polyanthemos","Eucalyptus polyanthemos (juv micro?)","2015-11-20","",-35.25609,147.68506,"WGS84","NSW","Tarcutta, Mates Gully Rd.",287,"Granite/Basalt","sand","S","J.Janes","Common","Present","Present","Present","J351","E. sideroxylon;E. albens;Helichrysum brateatum;Acacia sp.;;;;;","poly","hetero","heterophloiae"
"J351 area - Recollect","J351 area - Recollect","",1,36,"polyanthemos","Eucalyptus polyanthemos (juv micro?)","2016-12-01","Recollected but originals already in herbarium",-35.25609,147.68506,"WGS84","NSW","Tarcutta, Mates Gully Rd.",287,"Granite/Basalt","sand","S","J.Janes, T.Collins","Common","Present","Present","Present","J351","E. sideroxylon;E. albens;Helichrysum brateatum;Acacia sp.;;;;;","poly","hetero","heterophloiae"
"J352a","J352","",10,37,"sideroxylon","Eucalyptus sideroxylon","2015-11-20","",-35.25665,147.68486,"WGS84","NSW","Tarcutta, Mates Gully Rd.",NA,"Granite/Basalt","sand","S","J.Janes","Common","","","Present","J352","E. polyanthemos;;;;;;;;","sider","mellio","melliodorae"
"J352b","J352","",10,37,"sideroxylon","Eucalyptus sideroxylon","2015-11-20","",-35.25665,147.68486,"WGS84","NSW","Tarcutta, Mates Gully Rd.",NA,"Granite/Basalt","sand","S","J.Janes","Common","","","Present","J352","E. polyanthemos;;;;;;;;","sider","mellio","melliodorae"
"J352c","J352","",10,37,"sideroxylon","Eucalyptus sideroxylon","2015-11-20","",-35.25665,147.68486,"WGS84","NSW","Tarcutta, Mates Gully Rd.",NA,"Granite/Basalt","sand","S","J.Janes","Common","","","Present","J352","E. polyanthemos;;;;;;;;","sider","mellio","melliodorae"
"J352d","J352","",10,37,"sideroxylon","Eucalyptus sideroxylon","2015-11-20","",-35.25665,147.68486,"WGS84","NSW","Tarcutta, Mates Gully Rd.",NA,"Granite/Basalt","sand","S","J.Janes","Common","","","Present","J352","E. polyanthemos;;;;;;;;","sider","mellio","melliodorae"
"J352e","J352","",10,37,"sideroxylon","Eucalyptus sideroxylon","2015-11-20","",-35.25665,147.68486,"WGS84","NSW","Tarcutta, Mates Gully Rd.",NA,"Granite/Basalt","sand","S","J.Janes","Common","","","Present","J352","E. polyanthemos;;;;;;;;","sider","mellio","melliodorae"
"J352f","J352","",10,37,"sideroxylon","Eucalyptus sideroxylon","2015-11-20","",-35.25665,147.68486,"WGS84","NSW","Tarcutta, Mates Gully Rd.",NA,"Granite/Basalt","sand","S","J.Janes","Common","","","Present","J352","E. polyanthemos;;;;;;;;","sider","mellio","melliodorae"
"J352g","J352","",10,37,"sideroxylon","Eucalyptus sideroxylon","2015-11-20","",-35.25665,147.68486,"WGS84","NSW","Tarcutta, Mates Gully Rd.",NA,"Granite/Basalt","sand","S","J.Janes","Common","","","Present","J352","E. polyanthemos;;;;;;;;","sider","mellio","melliodorae"
"J352h","J352","",10,37,"sideroxylon","Eucalyptus sideroxylon","2015-11-20","",-35.25665,147.68486,"WGS84","NSW","Tarcutta, Mates Gully Rd.",NA,"Granite/Basalt","sand","S","J.Janes","Common","","","Present","J352","E. polyanthemos;;;;;;;;","sider","mellio","melliodorae"
"J353a","J353","",5,38,"polyanthemos","Eucalyptus polyanthemos","2015-11-20","",-35.8453,147.19722,"WGS84","NSW","Blue Metal Rest Area, M31",338,"Sandstone","sand-clay","SE","J.Janes","Common","Present","Present","Present","J353","E. moluccana;Roadside;;;;;;;","poly","hetero","heterophloiae"
"J353b","J353","",5,38,"polyanthemos","Eucalyptus polyanthemos","2015-11-20","",-35.8453,147.19722,"WGS84","NSW","Blue Metal Rest Area, M31",338,"Sandstone","sand-clay","SE","J.Janes","Common","Present","Present","Present","J353","E. moluccana;Roadside;;;;;;;","poly","hetero","heterophloiae"
