"ID","num_runs","SampleSet","Species","SpeciesNoHybrid","Series","SpeciesCode","Section","BinomialName","SpeciesNote","Location","LocationCode","TagNum","Date","Waypoint","Latitude","Longitude","Elevation","State","Notes","SeedYesNo","SeedNotes","AdditionalID","Project1","Project2","Oxley","Project1PlusOxley","reads","bases","gc_bases","non_acgt_bases"
"J436e",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Kulpi",NA,NA,"2016-07-11",NA,-27.18896,151.73259,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,20085002,2721630397,1102198842,8163
"J436f",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Kulpi",NA,NA,"2016-07-11",NA,-27.18896,151.73259,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,23804274,3246432601,1319215051,9850
"J436g",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Kulpi",NA,NA,"2016-07-11",NA,-27.18896,151.73259,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,18624648,2477015256,1003074055,8383
"J436h",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Kulpi",NA,NA,"2016-07-11",NA,-27.18896,151.73259,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,21599017,2967552684,1203978013,12396
"J436i",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Kulpi",NA,NA,"2016-07-11",NA,-27.18896,151.73259,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,20462950,2788736458,1129550872,10090
"J437",3,"Jasmine","sideroxylonXmelliodora","sideroxylon","melliodorae","sid","Adnataria","hybrid sideroxylon x melliodora",NA,"Bundarra, Thunderbolts Way",NA,"123","2016-11-28",NA,-30.27552,151.18698,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,27206109,3713677310,1525186160,12102
"J438",3,"Jasmine","sideroxylonXmelliodora","sideroxylon","melliodorae","sid","Adnataria","hybrid sideroxylon x melliodora",NA,"Bundarra, Thunderbolts Way",NA,"124","2016-11-28",NA,-30.27563,151.18764,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,18858725,2567863372,1033819596,7767
"MelMosaic",12,"Jasmine","melliodora","melliodora","melliodorae","mel","Adnataria","Eucalyptus melliodora",NA,"Yeoval",NA,NA,NA,NA,NA,NA,NA,"NSW","Merged from M1a-c",NA,NA,NA,"Y",NA,NA,"Y",57686619,7510401506,2896389223,23004
"NAL05",6,"Jasmine","microcarpa","microcarpa","buxeales","mic","Adnataria","Eucalyptus microcarpa",NA,"Melrose-Trangie Rd, Albert Murrumbidgee NP",NA,NA,"2013-10-16",NA,-32.3742,147.4871,NA,"NSW",NA,NA,NA,NA,"Y",NA,NA,"Y",12614055,1624199023,641327421,6505
"NBJ30",6,"Jasmine","microcarpa","microcarpa","buxeales","mic","Adnataria","Eucalyptus microcarpa",NA,"Berry Jerry State Forest",NA,NA,"2013-11-18",NA,-35.05268,147.0439,NA,"NSW",NA,NA,NA,NA,"Y",NA,NA,"Y",10091227,1298946265,513006604,2682
"NCD30",6,"Jasmine","microcarpa","microcarpa","buxeales","mic","Adnataria","Eucalyptus microcarpa",NA,"Condobolin",NA,NA,"2013-11-17",NA,-32.89835,147.05836,NA,"NSW",NA,NA,NA,NA,"Y",NA,NA,"Y",13392997,1736268991,681845742,7108
"NCR13",6,"Jasmine","microcarpa","microcarpa","buxeales","mic","Adnataria","Eucalyptus microcarpa",NA,"Crowther",NA,NA,"2013-11-15",NA,-34.08362,148.51941,NA,"NSW",NA,NA,NA,NA,"Y",NA,NA,"Y",21587578,2823753616,1122166402,9072
"NDU10",6,"Jasmine","microcarpa","microcarpa","buxeales","mic","Adnataria","Eucalyptus microcarpa",NA,"Dubbo",NA,NA,"2013-10-15",NA,-32.32624,148.51287,NA,"NSW",NA,NA,NA,NA,"Y",NA,NA,"Y",14248901,1846262693,719671448,7543
"NE10467",3,"Jasmine","porosa","porosa","buxeales","por","Adnataria","Eucalyptus porosa",NA,"Lake  Eyre",NA,NA,"1960-11-10",NA,NA,NA,NA,"SA",NA,NA,NA,NA,"Y",NA,NA,"Y",398510,51605969,21180973,197
"NE25923",3,"Jasmine","woollsiana","woollsiana","buxeales","woo","Adnataria","Eucalpyptus woollsiana",NA,"Maranoa",NA,NA,"1972-09-05",NA,NA,NA,NA,"QLD",NA,NA,NA,NA,"Y",NA,NA,"Y",527845,69654325,28591398,259
"NE25953",3,"Jasmine","porosa","porosa","buxeales","por","Adnataria","Eucalyptus porosa",NA,"Eyre Peninsula",NA,NA,"1972-11-02",NA,NA,NA,NA,"SA",NA,NA,NA,NA,"Y",NA,NA,"Y",449828,58859869,24049556,167
"NE35955",3,"Jasmine","porosa","porosa","buxeales","por","Adnataria","Eucalyptus porosa",NA,"Coonalpyn",NA,NA,"1972-11-04",NA,NA,NA,NA,"SA",NA,NA,NA,NA,"Y",NA,NA,"Y",296318,39058684,15893135,131
"NE35959",4,"Jasmine","porosa","porosa","buxeales","por","Adnataria","Eucalyptus porosa",NA,"Murray",NA,NA,"1972-11-04",NA,NA,NA,NA,"SA",NA,NA,NA,NA,"Y",NA,NA,"Y",762468,93909421,37794101,253
"NE36811",4,"Jasmine","odorata","odorata","buxeales","odo","Adnataria","Eucalyptus odorata",NA,"Hall Creek Road",NA,NA,"1964-01-14",NA,NA,NA,NA,"SA",NA,NA,NA,NA,"Y",NA,NA,"Y",808881,101799873,42058626,300
"NE37169",4,"Jasmine","odorata","odorata","buxeales","odo","Adnataria","Eucalyptus odorata",NA,"Alligator Creek",NA,NA,"1960-06-11",NA,NA,NA,NA,"SA",NA,NA,NA,NA,"Y",NA,NA,"Y",773667,95077846,38562737,312
"NE37647",4,"Jasmine","woollsiana","woollsiana","buxeales","woo","Adnataria","Eucalpyptus woollsiana",NA,"Narrabri",NA,NA,"1978-09-11",NA,NA,NA,NA,"NSW",NA,NA,NA,NA,"Y",NA,NA,"Y",343074,44296033,18098194,133
"NE4583",4,"Jasmine","woollsiana","woollsiana","buxeales","woo","Adnataria","Eucalpyptus woollsiana",NA,"Gilgandra",NA,NA,"1958-10-01",NA,NA,NA,NA,"NSW",NA,NA,NA,NA,"Y",NA,NA,"Y",680335,81789549,33187908,278
"NE67754",4,"Jasmine","odorata","odorata","buxeales","odo","Adnataria","Eucalyptus odorata",NA,"Sandland Road",NA,NA,"1994-08-27",NA,NA,NA,NA,"SA",NA,NA,NA,NA,"Y",NA,NA,"Y",776378,94569586,38605609,289
"NE90535",4,"Jasmine","woollsiana","woollsiana","buxeales","woo","Adnataria","Eucalpyptus woollsiana",NA,"Inglewood",NA,NA,"2006-10-25",NA,NA,NA,NA,"QLD",NA,NA,NA,NA,"Y",NA,NA,"Y",5182617,656897581,257774948,1963
"RA1006",6,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Bundarra Rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",79608254,10704589407,4268506910,37315
"RA1007",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Bundarra Rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",24925779,3382377047,1378220223,11064
"VMA18",7,"Jasmine","microcarpa","microcarpa","buxeales","mic","Adnataria","Eucalyptus microcarpa",NA,"Mt Arapiles State Park",NA,NA,"2013-10-28",NA,-36.77474,141.82599,NA,"VIC",NA,NA,NA,NA,"Y",NA,NA,"Y",36694618,4750848368,1863191758,16859
"VWG14",7,"Jasmine","microcarpa","microcarpa","buxeales","mic","Adnataria","Eucalyptus microcarpa",NA,"Werribee Gorge State Park",NA,NA,"2013-12-03",NA,-37.67129,144.36256,NA,"VIC",NA,NA,NA,NA,"Y",NA,NA,"Y",15215639,1911342105,753853139,6732
"GH1",3,"Misc","unknown",NA,NA,NA,NA,"unknown","Unknown, from glasshouse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24480964,3294986775,1363262022,11247
"GH2",3,"Misc","unknown",NA,NA,NA,NA,"unknown","Unknown, from glasshouse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20384560,2569450485,1063579155,6837
"SRR1386218",1,"SRA_Outgroups","grandis","grandis","transversae","gra","Incognitae","Eucalyptus grandis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",143115444,12756510482,4737733704,6410291
"SRR1386219",1,"SRA_Outgroups","grandis","grandis","transversae","gra","Incognitae","Eucalyptus grandis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",279351418,25892029194,9810558281,185796
"SRR1386220",1,"SRA_Outgroups","grandis","grandis","transversae","gra","Incognitae","Eucalyptus grandis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",110507485,10126602536,3956120888,30772
"SRR1386221",1,"SRA_Outgroups","grandis","grandis","transversae","gra","Incognitae","Eucalyptus grandis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",318232166,29485976644,11112170861,78672
"SRR1386222",1,"SRA_Outgroups","grandis","grandis","transversae","gra","Incognitae","Eucalyptus grandis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",281742024,25408307546,9461851393,10190632
"SRR1392391",1,"SRA_Outgroups","grandis","grandis","transversae","gra","Incognitae","Eucalyptus grandis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",381268999,27241027756,10295314947,43046
"SRR1392399",1,"SRA_Outgroups","grandis","grandis","transversae","gra","Incognitae","Eucalyptus grandis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",376534096,31772042131,12543056582,375709
"SRR1392411",1,"SRA_Outgroups","globulus","globulus","globulares","glb","Maidenaria","Eucalyptus globulus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",349100728,22944518572,8617084595,1274146
"SRR1392700",1,"SRA_Outgroups","grandis","grandis","transversae","gra","Incognitae","Eucalyptus grandis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",625360345,71106736314,26886304293,818379
"SRR1448467",1,"SRA_Outgroups","grandis","grandis","transversae","gra","Incognitae","Eucalyptus grandis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",182031879,12889387298,4839259613,15841
"SRR191872",1,"SRA_Outgroups","globulus","globulus","globulares","glb","Maidenaria","Eucalyptus globulus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",361062088,23521320321,8835952754,1280105
"SRR400875",1,"SRA_Outgroups","globulus","globulus","globulares","glb","Maidenaria","Eucalyptus globulus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"Y",217760806,11123086892,3971208915,4481333
"TLC715",6,"TLC","conica","conica","heterophloiae","con","Adnataria","Eucalyptus conica",NA,"Stanthorpe",NA,NA,NA,NA,-28.68757004,151.962399,"851.994751","QLD","Location was 'Storm King' in Jaz's metadata","Yes","sifted  Storm King",NA,"Y",NA,NA,"Y",41021099,5473351737,2163089625,19547
"TLC720",6,"TLC","conica","conica","heterophloiae","con","Adnataria","Eucalyptus conica",NA,"Tenterfield","TEN",NA,NA,NA,-29.06569697,151.988323,"895.315063","NSW",NA,"Yes","sieved in box",NA,"Y",NA,"Y","Y",47730112,6112930340,2427428401,17937
"TLC724",1,"TLC","conica","conica","heterophloiae","con","Adnataria","Eucalyptus conica",NA,"Dundee","DUN",NA,NA,NA,-29.60560603,151.868071,"1037.9375",NA,NA,"No",NA,NA,"Y",NA,"Y","Y",78094783,10198737568,4091036414,53520
"TLC725",6,"TLC","conica","conica","heterophloiae","con","Adnataria","Eucalyptus conica",NA,"Dundee","DUN",NA,NA,NA,-29.60565004,151.867978,"1038.672363","NSW",NA,"Yes","sieved in box",NA,"Y",NA,"Y","Y",60516092,8128108434,3210701210,26310
"TLC726",6,"TLC","conica","conica","heterophloiae","con","Adnataria","Eucalyptus conica",NA,"Abington Creek","ACK",NA,NA,NA,-30.282428,151.195725,NA,"NSW",NA,"No",NA,NA,"Y",NA,"Y","Y",42852701,5711178239,2288429559,21371
"TLC732",1,"TLC","magnificata","magnificata","heterophloiae","mag","Adnataria","Eucalyptus magnificata",NA,"Hillgrove","HIL",NA,NA,NA,-30.575079,151.903794,"979",NA,NA,"Yes","sieved in box",NA,NA,NA,"Y","Y",52236481,6909998926,2765141530,28214
"TLC734",1,"TLC","magnificata","magnificata","heterophloiae","mag","Adnataria","Eucalyptus magnificata",NA,"Hillgrove","HIL",NA,NA,NA,-30.55260301,151.896692,"972",NA,NA,"Yes","sieved in box",NA,NA,NA,"Y","Y",67080027,8902216447,3551853186,45677
"TLC738-1",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Cheadle Mtn","CHE",NA,NA,NA,-30.85471898,151.858673,"1054.764404",NA,NA,"Yes","sieved in box 7 packets in white paper bag",NA,NA,NA,"Y","Y",73676751,9721654713,3875613348,46675
"TLC739",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Cheadle Mtn","CHE",NA,NA,NA,-30.85471798,151.858588,"1055.253906",NA,NA,"Yes","sieved in box",NA,NA,NA,"Y","Y",72243705,9626011128,3852240857,50162
"TLC750",1,"TLC","magnificata","magnificata","heterophloiae","mag","Adnataria","Eucalyptus magnificata",NA,"Enmore","ENM",NA,NA,NA,-30.71997302,151.72217,"984",NA,NA,"No",NA,NA,NA,NA,"Y","Y",65580002,8763147406,3467035934,43493
"TLC757",1,"TLC","magnificata","magnificata","heterophloiae","mag","Adnataria","Eucalyptus magnificata",NA,"Enmore","ENM",NA,NA,NA,-30.71907003,151.721817,"981.434265",NA,NA,"Yes","cleaned box within box empty envelope also found",NA,NA,NA,"Y","Y",59427835,7922821359,3164937925,38880
"TLC758",1,"TLC","magnificata","magnificata","heterophloiae","mag","Adnataria","Eucalyptus magnificata",NA,"Enmore","ENM",NA,NA,NA,-30.71955401,151.722795,"977",NA,NA,"Yes","empty envelope",NA,NA,NA,"Y","Y",73414562,9698533727,3872766421,51728
"TLC760",1,"TLC","magnificata","magnificata","heterophloiae","mag","Adnataria","Eucalyptus magnificata",NA,"Metz Gorge","MTZ",NA,NA,NA,-30.57490801,151.884066,"985",NA,NA,"Yes","empty envelope",NA,NA,NA,"Y","Y",58836402,7839059995,3116185509,34077
"TLC761",1,"TLC","magnificata","magnificata","heterophloiae","mag","Adnataria","Eucalyptus magnificata",NA,"Metz Gorge","MTZ",NA,NA,NA,-30.57479996,151.884278,"990",NA,NA,"Yes","empty envelope",NA,NA,NA,"Y","Y",71094529,9410519571,3769243880,46307
"TLC764",1,"TLC","magnificata","magnificata","heterophloiae","mag","Adnataria","Eucalyptus magnificata",NA,"Metz Gorge","MTZ",NA,NA,NA,-30.57433502,151.885239,"977",NA,NA,"No",NA,NA,NA,NA,"Y","Y",50989826,6695210738,2686194713,25710
"TLC775",6,"TLC","conica","conica","heterophloiae","con","Adnataria","Eucalyptus conica",NA,"Inglewood",NA,NA,NA,NA,-28.39504103,151.311965,"344","QLD",NA,"Yes","cleaned box within box",NA,"Y",NA,NA,"Y",40370335,5379136226,2112643341,20897
"TLC807",1,"TLC","magnificata","magnificata","heterophloiae","mag","Adnataria","Eucalyptus magnificata",NA,"Hillgrove","HIL",NA,NA,NA,-30.57603898,151.90429,"986",NA,NA,"Yes","cleaned box within box",NA,NA,NA,"Y","Y",53576028,7143914700,2818521508,32081
"TLC827",1,"TLC","magnificata","magnificata","heterophloiae","mag","Adnataria","Eucalyptus magnificata",NA,"Long Point","LPT",NA,NA,NA,-30.61447897,151.940761,"1001",NA,NA,"Yes","sieved group envelope in box",NA,NA,NA,"Y","Y",67630105,8996145873,3600679845,39337
"TLC830",1,"TLC","magnificata","magnificata","heterophloiae","mag","Adnataria","Eucalyptus magnificata",NA,"Long Point","LPT",NA,NA,NA,-30.61620296,151.938109,"994",NA,NA,"Yes","sieved group envelope in box",NA,NA,NA,"Y","Y",53822999,7074668396,2811827365,34734
"TLC831",1,"TLC","magnificata","magnificata","heterophloiae","mag","Adnataria","Eucalyptus magnificata",NA,"Long Point","LPT",NA,NA,NA,-30.61607497,151.938129,"996",NA,NA,"Yes","sieved group envelope in box",NA,NA,NA,"Y","Y",60607104,8012483408,3191328459,40093
"TLC908",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Cheadle Mtn","CHE",NA,NA,NA,-30.86045003,151.891704,"1048",NA,NA,"Yes","sifted",NA,NA,NA,"Y","Y",67144965,8906696165,3579297089,43294
"TLC909",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Cheadle Mtn","CHE",NA,NA,NA,-30.86056503,151.891859,"1049",NA,NA,"Yes","sieved group paper bag in box",NA,NA,NA,"Y","Y",35328772,4665159534,1818301288,20586
"TLC914",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Cheyenne Station","CHY",NA,NA,NA,-30.81462398,151.859377,"1008",NA,NA,"No",NA,NA,NA,NA,"Y","Y",72793259,9466456953,3796087448,47486
"TLC915",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Cheyenne Station","CHY",NA,NA,NA,-30.81471702,151.859337,"1008",NA,NA,"No",NA,NA,NA,NA,"Y","Y",35825527,4737638765,1880612063,22663
"TLC922-1",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Wollomombi","WOL",NA,NA,NA,-30.56833701,152.04948,"1004",NA,NA,"No",NA,NA,NA,NA,"Y","Y",55943981,7389179897,2941653834,36121
"TLC922-2",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Wollomombi","WOL",NA,NA,NA,-30.56833701,152.04948,"1004",NA,NA,"No",NA,NA,NA,NA,"Y","Y",51286508,6803599963,2721003354,33173
"TLC922-3",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Wollomombi","WOL",NA,NA,NA,-30.56833701,152.04948,"1004",NA,NA,"No",NA,NA,NA,NA,"Y","Y",53381638,7051654531,2833041986,33686
"TLC922-4",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Wollomombi","WOL",NA,NA,NA,-30.56833701,152.04948,"1004",NA,NA,"No",NA,NA,NA,NA,"Y","Y",86994708,11392551573,4591829377,60755
"TLC922-5",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Wollomombi","WOL",NA,NA,NA,-30.56833701,152.04948,"1004",NA,NA,"No",NA,NA,NA,NA,"Y","Y",73981498,9754394868,3928256254,50217
"TLC946",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Henry River Falls","HRF",NA,NA,NA,-29.84949804,152.001091,"975",NA,NA,"Yes","sieved group paper bag in box",NA,NA,NA,"Y","Y",103714877,13401245578,5419034820,72418
"TLC947",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Henry River Falls","HRF",NA,NA,NA,-29.84955001,152.001463,"969",NA,NA,"Yes","sieved group paper bag in box",NA,NA,NA,"Y","Y",71198079,9458770919,3775329699,48800
"TLC948",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Henry River Falls","HRF",NA,NA,NA,-29.84698003,152.010428,"951",NA,NA,"Yes","sieved group paper bag in box",NA,NA,NA,"Y","Y",61896215,8219336806,3237933435,38539
"TLC949",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Henry River Falls","HRF",NA,NA,NA,-29.845609,152.012508,"923",NA,NA,"Yes","sieved group paper bag in box",NA,NA,NA,"Y","Y",55424731,7343354388,2914926420,31168
"TLC950",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Henry River Falls","HRF",NA,NA,NA,-29.84570699,152.011747,"930",NA,NA,"Yes","sieved group paper bag in box",NA,NA,NA,"Y","Y",97505769,12792031138,5173090792,68377
"TLC952-1",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Yarraford Rd","YFD",NA,NA,NA,-29.62114801,151.783008,"1062",NA,NA,"No",NA,NA,NA,NA,"Y","Y",90947970,11940631905,4882579638,53235
"TLC952-2",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Yarraford Rd","YFD",NA,NA,NA,-29.62114801,151.783008,"1062",NA,NA,"No",NA,NA,NA,NA,"Y","Y",80533097,10314870310,4218280419,47892
"TLC952-3",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Yarraford Rd","YFD",NA,NA,NA,-29.62114801,151.783008,"1062",NA,NA,"No",NA,NA,NA,NA,"Y","Y",82692688,10695393410,4334232092,50446
"TLC952-4",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Yarraford Rd","YFD",NA,NA,NA,-29.62114801,151.783008,"1062",NA,NA,"No",NA,NA,NA,NA,"Y","Y",82249492,10695424049,4337532906,47182
"TLC952-5",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Yarraford Rd","YFD",NA,NA,NA,-29.62114801,151.783008,"1062",NA,NA,"No",NA,NA,NA,NA,"Y","Y",78697763,10138798941,4123370660,41703
"TLC953C",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Terralto","TRL",NA,NA,NA,-30.83146197,151.821772,"1094",NA,NA,"No",NA,NA,NA,NA,"Y","Y",55412836,7365366363,2950628115,37398
"TLC953E",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Terralto","TRL",NA,NA,NA,-30.83146197,151.821772,"1094",NA,NA,"No",NA,NA,NA,NA,"Y","Y",66645301,8744231489,3505915927,40508
"TLC963A",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Terralto","TRL",NA,NA,NA,-30.83926,151.83008,"1136",NA,NA,"No",NA,NA,NA,NA,"Y","Y",47556983,6331563943,2503860259,30822
"TLC963C",1,"TLC","sp. aff. magnificata","sp. aff. magnificata","heterophloiae","oxl","Adnataria","Eucalyptus sp. aff. magnificata",NA,"Terralto","TRL",NA,NA,NA,-30.83926,151.83008,"1136",NA,NA,"No",NA,NA,NA,NA,"Y","Y",48819944,6504406658,2593698314,29766
