libname	sid	pair	lane	runname	path
J335	S14	R1	L004	plate1-6.0	reads/plate1-6.0/J335_S14_L004_R1.fastq.gz
J335	S14	R2	L003	plate1-6.0	reads/plate1-6.0/J335_S14_L003_R2.fastq.gz
J335	S14	R2	L002	plate1-6.0	reads/plate1-6.0/J335_S14_L002_R2.fastq.gz
J335	S14	R2	L001	plate1-6.0	reads/plate1-6.0/J335_S14_L001_R2.fastq.gz
J335	S14	R2	L004	plate1-6.0	reads/plate1-6.0/J335_S14_L004_R2.fastq.gz
J335	S14	R1	L001	plate1-6.0	reads/plate1-6.0/J335_S14_L001_R1.fastq.gz
J335	S14	R1	L002	plate1-6.0	reads/plate1-6.0/J335_S14_L002_R1.fastq.gz
J367-WGS	S54	R1	L001	plate1.2	reads/plate1.2/J367-WGS_S54_L001_R1.fastq.gz
NDU10-WGS	S90	R2	L001	plate1.2	reads/plate1.2/NDU10-WGS_S90_L001_R2.fastq.gz
J361-WGS	S84	R2	L001	plate1.2	reads/plate1.2/J361-WGS_S84_L001_R2.fastq.gz
J315-WGS	S75	R2	L001	plate1.2	reads/plate1.2/J315-WGS_S75_L001_R2.fastq.gz
J389-WGS	S44	R1	L001	plate1.2	reads/plate1.2/J389-WGS_S44_L001_R1.fastq.gz
J359-WGS	S16	R2	L001	plate1.2	reads/plate1.2/J359-WGS_S16_L001_R2.fastq.gz
J379-WGS	S38	R1	L001	plate1.2	reads/plate1.2/J379-WGS_S38_L001_R1.fastq.gz
NCD30-WGS	S91	R2	L001	plate1.2	reads/plate1.2/NCD30-WGS_S91_L001_R2.fastq.gz
J331-WGS	S92	R1	L001	plate1.2	reads/plate1.2/J331-WGS_S92_L001_R1.fastq.gz
J307-WGS	S10	R2	L001	plate1.2	reads/plate1.2/J307-WGS_S10_L001_R2.fastq.gz
J331-WGS	S92	R2	L001	plate1.2	reads/plate1.2/J331-WGS_S92_L001_R2.fastq.gz
J327-WGS	S36	R2	L001	plate1.2	reads/plate1.2/J327-WGS_S36_L001_R2.fastq.gz
J387-WGS	S35	R2	L001	plate1.2	reads/plate1.2/J387-WGS_S35_L001_R2.fastq.gz
J367-WGS	S54	R2	L001	plate1.2	reads/plate1.2/J367-WGS_S54_L001_R2.fastq.gz
J354-WGS	S49	R1	L001	plate1.2	reads/plate1.2/J354-WGS_S49_L001_R1.fastq.gz
J345-plus-WGS	S96	R2	L001	plate1.2	reads/plate1.2/J345-plus-WGS_S96_L001_R2.fastq.gz
Blank2-WGS	S77	R2	L001	plate1.2	reads/plate1.2/Blank2-WGS_S77_L001_R2.fastq.gz
VMA18-WGS	S67	R1	L001	plate1.2	reads/plate1.2/VMA18-WGS_S67_L001_R1.fastq.gz
J316-WGS	S34	R2	L001	plate1.2	reads/plate1.2/J316-WGS_S34_L001_R2.fastq.gz
J385-WGS	S20	R2	L001	plate1.2	reads/plate1.2/J385-WGS_S20_L001_R2.fastq.gz
J326-WGS	S68	R2	L001	plate1.2	reads/plate1.2/J326-WGS_S68_L001_R2.fastq.gz
RA1006-WGS	S71	R1	L001	plate1.2	reads/plate1.2/RA1006-WGS_S71_L001_R1.fastq.gz
J366-plus-WGS	S61	R2	L001	plate1.2	reads/plate1.2/J366-plus-WGS_S61_L001_R2.fastq.gz
J360-WGS	S85	R2	L001	plate1.2	reads/plate1.2/J360-WGS_S85_L001_R2.fastq.gz
J345-plus-WGS	S96	R1	L001	plate1.2	reads/plate1.2/J345-plus-WGS_S96_L001_R1.fastq.gz
J371-WGS	S94	R2	L001	plate1.2	reads/plate1.2/J371-WGS_S94_L001_R2.fastq.gz
J342-WGS	S47	R2	L001	plate1.2	reads/plate1.2/J342-WGS_S47_L001_R2.fastq.gz
J333-plus-WGS	S79	R1	L001	plate1.2	reads/plate1.2/J333-plus-WGS_S79_L001_R1.fastq.gz
J363-WGS	S33	R2	L001	plate1.2	reads/plate1.2/J363-WGS_S33_L001_R2.fastq.gz
J368-WGS	S60	R2	L001	plate1.2	reads/plate1.2/J368-WGS_S60_L001_R2.fastq.gz
VWG14-WGS	S87	R1	L001	plate1.2	reads/plate1.2/VWG14-WGS_S87_L001_R1.fastq.gz
J310-WGS	S40	R1	L001	plate1.2	reads/plate1.2/J310-WGS_S40_L001_R1.fastq.gz
VMA18-WGS	S67	R2	L001	plate1.2	reads/plate1.2/VMA18-WGS_S67_L001_R2.fastq.gz
J328-WGS	S59	R2	L001	plate1.2	reads/plate1.2/J328-WGS_S59_L001_R2.fastq.gz
J335-WGS	S14	R1	L001	plate1.2	reads/plate1.2/J335-WGS_S14_L001_R1.fastq.gz
NDU10-WGS	S90	R1	L001	plate1.2	reads/plate1.2/NDU10-WGS_S90_L001_R1.fastq.gz
J320-WGS	S82	R2	L001	plate1.2	reads/plate1.2/J320-WGS_S82_L001_R2.fastq.gz
NBJ30-WGS	S64	R1	L001	plate1.2	reads/plate1.2/NBJ30-WGS_S64_L001_R1.fastq.gz
J376-WGS	S28	R1	L001	plate1.2	reads/plate1.2/J376-WGS_S28_L001_R1.fastq.gz
J334-WGS	S70	R2	L001	plate1.2	reads/plate1.2/J334-WGS_S70_L001_R2.fastq.gz
RA1006-WGS	S71	R2	L001	plate1.2	reads/plate1.2/RA1006-WGS_S71_L001_R2.fastq.gz
J364-WGS	S17	R2	L001	plate1.2	reads/plate1.2/J364-WGS_S17_L001_R2.fastq.gz
J358-WGS	S78	R1	L001	plate1.2	reads/plate1.2/J358-WGS_S78_L001_R1.fastq.gz
TLC715-WGS	S55	R1	L001	plate1.2	reads/plate1.2/TLC715-WGS_S55_L001_R1.fastq.gz
J345-WGS	S73	R1	L001	plate1.2	reads/plate1.2/J345-WGS_S73_L001_R1.fastq.gz
J369-WGS	S48	R1	L001	plate1.2	reads/plate1.2/J369-WGS_S48_L001_R1.fastq.gz
J351-WGS	S57	R2	L001	plate1.2	reads/plate1.2/J351-WGS_S57_L001_R2.fastq.gz
J352-WGS	S30	R1	L001	plate1.2	reads/plate1.2/J352-WGS_S30_L001_R1.fastq.gz
J326-WGS	S68	R1	L001	plate1.2	reads/plate1.2/J326-WGS_S68_L001_R1.fastq.gz
J363-WGS	S33	R1	L001	plate1.2	reads/plate1.2/J363-WGS_S33_L001_R1.fastq.gz
J340-WGS	S52	R2	L001	plate1.2	reads/plate1.2/J340-WGS_S52_L001_R2.fastq.gz
J398-WGS	S45	R2	L001	plate1.2	reads/plate1.2/J398-WGS_S45_L001_R2.fastq.gz
J387-WGS	S35	R1	L001	plate1.2	reads/plate1.2/J387-WGS_S35_L001_R1.fastq.gz
J333-WGS	S89	R2	L001	plate1.2	reads/plate1.2/J333-WGS_S89_L001_R2.fastq.gz
J395-WGS	S32	R1	L001	plate1.2	reads/plate1.2/J395-WGS_S32_L001_R1.fastq.gz
J365-WGS	S13	R2	L001	plate1.2	reads/plate1.2/J365-WGS_S13_L001_R2.fastq.gz
J340-WGS	S52	R1	L001	plate1.2	reads/plate1.2/J340-WGS_S52_L001_R1.fastq.gz
J358-WGS	S78	R2	L001	plate1.2	reads/plate1.2/J358-WGS_S78_L001_R2.fastq.gz
J303-WGS	S74	R1	L001	plate1.2	reads/plate1.2/J303-WGS_S74_L001_R1.fastq.gz
J375-WGS	S6	R2	L001	plate1.2	reads/plate1.2/J375-WGS_S6_L001_R2.fastq.gz
J294-WGS	S2	R2	L001	plate1.2	reads/plate1.2/J294-WGS_S2_L001_R2.fastq.gz
J355-WGS	S80	R2	L001	plate1.2	reads/plate1.2/J355-WGS_S80_L001_R2.fastq.gz
J346-WGS	S65	R2	L001	plate1.2	reads/plate1.2/J346-WGS_S65_L001_R2.fastq.gz
J316-WGS	S34	R1	L001	plate1.2	reads/plate1.2/J316-WGS_S34_L001_R1.fastq.gz
J355-WGS	S80	R1	L001	plate1.2	reads/plate1.2/J355-WGS_S80_L001_R1.fastq.gz
J333-plus-WGS	S79	R2	L001	plate1.2	reads/plate1.2/J333-plus-WGS_S79_L001_R2.fastq.gz
J374-WGS	S62	R2	L001	plate1.2	reads/plate1.2/J374-WGS_S62_L001_R2.fastq.gz
J328-WGS	S59	R1	L001	plate1.2	reads/plate1.2/J328-WGS_S59_L001_R1.fastq.gz
J353-WGS	S69	R2	L001	plate1.2	reads/plate1.2/J353-WGS_S69_L001_R2.fastq.gz
TLC726-WGS	S51	R2	L001	plate1.2	reads/plate1.2/TLC726-WGS_S51_L001_R2.fastq.gz
TLC725-WGS	S22	R1	L001	plate1.2	reads/plate1.2/TLC725-WGS_S22_L001_R1.fastq.gz
J344-WGS	S56	R1	L001	plate1.2	reads/plate1.2/J344-WGS_S56_L001_R1.fastq.gz
J321g-WGS	S8	R2	L001	plate1.2	reads/plate1.2/J321g-WGS_S8_L001_R2.fastq.gz
J344-WGS	S56	R2	L001	plate1.2	reads/plate1.2/J344-WGS_S56_L001_R2.fastq.gz
J370-WGS	S88	R1	L001	plate1.2	reads/plate1.2/J370-WGS_S88_L001_R1.fastq.gz
J355b-WGS	S5	R1	L001	plate1.2	reads/plate1.2/J355b-WGS_S5_L001_R1.fastq.gz
J367i-WGS	S4	R1	L001	plate1.2	reads/plate1.2/J367i-WGS_S4_L001_R1.fastq.gz
J354-WGS	S49	R2	L001	plate1.2	reads/plate1.2/J354-WGS_S49_L001_R2.fastq.gz
J329-WGS	S21	R2	L001	plate1.2	reads/plate1.2/J329-WGS_S21_L001_R2.fastq.gz
J324-WGS	S66	R2	L001	plate1.2	reads/plate1.2/J324-WGS_S66_L001_R2.fastq.gz
J324-WGS	S66	R1	L001	plate1.2	reads/plate1.2/J324-WGS_S66_L001_R1.fastq.gz
J318-WGS	S18	R1	L001	plate1.2	reads/plate1.2/J318-WGS_S18_L001_R1.fastq.gz
J371-WGS	S94	R1	L001	plate1.2	reads/plate1.2/J371-WGS_S94_L001_R1.fastq.gz
J366-plus-WGS	S61	R1	L001	plate1.2	reads/plate1.2/J366-plus-WGS_S61_L001_R1.fastq.gz
J379-WGS	S38	R2	L001	plate1.2	reads/plate1.2/J379-WGS_S38_L001_R2.fastq.gz
J376-WGS	S28	R2	L001	plate1.2	reads/plate1.2/J376-WGS_S28_L001_R2.fastq.gz
J368-WGS	S60	R1	L001	plate1.2	reads/plate1.2/J368-WGS_S60_L001_R1.fastq.gz
FDK10-WGS	S58	R1	L001	plate1.2	reads/plate1.2/FDK10-WGS_S58_L001_R1.fastq.gz
J364-WGS	S17	R1	L001	plate1.2	reads/plate1.2/J364-WGS_S17_L001_R1.fastq.gz
TLC726-WGS	S51	R1	L001	plate1.2	reads/plate1.2/TLC726-WGS_S51_L001_R1.fastq.gz
J350-WGS	S63	R1	L001	plate1.2	reads/plate1.2/J350-WGS_S63_L001_R1.fastq.gz
J347-WGS	S86	R2	L001	plate1.2	reads/plate1.2/J347-WGS_S86_L001_R2.fastq.gz
J360-WGS	S85	R1	L001	plate1.2	reads/plate1.2/J360-WGS_S85_L001_R1.fastq.gz
TLC715-WGS	S55	R2	L001	plate1.2	reads/plate1.2/TLC715-WGS_S55_L001_R2.fastq.gz
NCR13-WGS	S37	R2	L001	plate1.2	reads/plate1.2/NCR13-WGS_S37_L001_R2.fastq.gz
J393-WGS	S72	R1	L001	plate1.2	reads/plate1.2/J393-WGS_S72_L001_R1.fastq.gz
J398-WGS	S45	R1	L001	plate1.2	reads/plate1.2/J398-WGS_S45_L001_R1.fastq.gz
J357-WGS	S31	R1	L001	plate1.2	reads/plate1.2/J357-WGS_S31_L001_R1.fastq.gz
J372-WGS	S7	R1	L001	plate1.2	reads/plate1.2/J372-WGS_S7_L001_R1.fastq.gz
J311-WGS	S27	R2	L001	plate1.2	reads/plate1.2/J311-WGS_S27_L001_R2.fastq.gz
J315-WGS	S75	R1	L001	plate1.2	reads/plate1.2/J315-WGS_S75_L001_R1.fastq.gz
J373-WGS	S29	R1	L001	plate1.2	reads/plate1.2/J373-WGS_S29_L001_R1.fastq.gz
NCD30-WGS	S91	R1	L001	plate1.2	reads/plate1.2/NCD30-WGS_S91_L001_R1.fastq.gz
J339-WGS	S46	R1	L001	plate1.2	reads/plate1.2/J339-WGS_S46_L001_R1.fastq.gz
J341-WGS	S24	R2	L001	plate1.2	reads/plate1.2/J341-WGS_S24_L001_R2.fastq.gz
Blank1-WGS	S1	R2	L001	plate1.2	reads/plate1.2/Blank1-WGS_S1_L001_R2.fastq.gz
J318-WGS	S18	R2	L001	plate1.2	reads/plate1.2/J318-WGS_S18_L001_R2.fastq.gz
J383-WGS	S19	R1	L001	plate1.2	reads/plate1.2/J383-WGS_S19_L001_R1.fastq.gz
J355b-WGS	S5	R2	L001	plate1.2	reads/plate1.2/J355b-WGS_S5_L001_R2.fastq.gz
J333-WGS	S89	R1	L001	plate1.2	reads/plate1.2/J333-WGS_S89_L001_R1.fastq.gz
J366-WGS	S9	R2	L001	plate1.2	reads/plate1.2/J366-WGS_S9_L001_R2.fastq.gz
J338-WGS	S15	R2	L001	plate1.2	reads/plate1.2/J338-WGS_S15_L001_R2.fastq.gz
TLC725-WGS	S22	R2	L001	plate1.2	reads/plate1.2/TLC725-WGS_S22_L001_R2.fastq.gz
J338-WGS	S15	R1	L001	plate1.2	reads/plate1.2/J338-WGS_S15_L001_R1.fastq.gz
J385-WGS	S20	R1	L001	plate1.2	reads/plate1.2/J385-WGS_S20_L001_R1.fastq.gz
J383-WGS	S19	R2	L001	plate1.2	reads/plate1.2/J383-WGS_S19_L001_R2.fastq.gz
TLC775-WGS	S76	R2	L001	plate1.2	reads/plate1.2/TLC775-WGS_S76_L001_R2.fastq.gz
J362-young-WGS	S41	R2	L001	plate1.2	reads/plate1.2/J362-young-WGS_S41_L001_R2.fastq.gz
J350-WGS	S63	R2	L001	plate1.2	reads/plate1.2/J350-WGS_S63_L001_R2.fastq.gz
J351-WGS	S57	R1	L001	plate1.2	reads/plate1.2/J351-WGS_S57_L001_R1.fastq.gz
J363-plus-WGS	S43	R2	L001	plate1.2	reads/plate1.2/J363-plus-WGS_S43_L001_R2.fastq.gz
TLC720-WGS	S39	R1	L001	plate1.2	reads/plate1.2/TLC720-WGS_S39_L001_R1.fastq.gz
J359-WGS	S16	R1	L001	plate1.2	reads/plate1.2/J359-WGS_S16_L001_R1.fastq.gz
J317-WGS	S11	R1	L001	plate1.2	reads/plate1.2/J317-WGS_S11_L001_R1.fastq.gz
J343-WGS	S81	R1	L001	plate1.2	reads/plate1.2/J343-WGS_S81_L001_R1.fastq.gz
J319-WGS	S42	R2	L001	plate1.2	reads/plate1.2/J319-WGS_S42_L001_R2.fastq.gz
J381-WGS	S83	R1	L001	plate1.2	reads/plate1.2/J381-WGS_S83_L001_R1.fastq.gz
J339-WGS	S46	R2	L001	plate1.2	reads/plate1.2/J339-WGS_S46_L001_R2.fastq.gz
J298-WGS	S26	R2	L001	plate1.2	reads/plate1.2/J298-WGS_S26_L001_R2.fastq.gz
J322-WGS	S12	R1	L001	plate1.2	reads/plate1.2/J322-WGS_S12_L001_R1.fastq.gz
Blank2-WGS	S77	R1	L001	plate1.2	reads/plate1.2/Blank2-WGS_S77_L001_R1.fastq.gz
J301-WGS	S3	R2	L001	plate1.2	reads/plate1.2/J301-WGS_S3_L001_R2.fastq.gz
J369-WGS	S48	R2	L001	plate1.2	reads/plate1.2/J369-WGS_S48_L001_R2.fastq.gz
TLC720-WGS	S39	R2	L001	plate1.2	reads/plate1.2/TLC720-WGS_S39_L001_R2.fastq.gz
J353-WGS	S69	R1	L001	plate1.2	reads/plate1.2/J353-WGS_S69_L001_R1.fastq.gz
J373-WGS	S29	R2	L001	plate1.2	reads/plate1.2/J373-WGS_S29_L001_R2.fastq.gz
J345-WGS	S73	R2	L001	plate1.2	reads/plate1.2/J345-WGS_S73_L001_R2.fastq.gz
J395-WGS	S32	R2	L001	plate1.2	reads/plate1.2/J395-WGS_S32_L001_R2.fastq.gz
J341-WGS	S24	R1	L001	plate1.2	reads/plate1.2/J341-WGS_S24_L001_R1.fastq.gz
J321g-WGS	S8	R1	L001	plate1.2	reads/plate1.2/J321g-WGS_S8_L001_R1.fastq.gz
J381-WGS	S83	R2	L001	plate1.2	reads/plate1.2/J381-WGS_S83_L001_R2.fastq.gz
J319-WGS	S42	R1	L001	plate1.2	reads/plate1.2/J319-WGS_S42_L001_R1.fastq.gz
J294-WGS	S2	R1	L001	plate1.2	reads/plate1.2/J294-WGS_S2_L001_R1.fastq.gz
J365-WGS	S13	R1	L001	plate1.2	reads/plate1.2/J365-WGS_S13_L001_R1.fastq.gz
VWG14-WGS	S87	R2	L001	plate1.2	reads/plate1.2/VWG14-WGS_S87_L001_R2.fastq.gz
J347-WGS	S86	R1	L001	plate1.2	reads/plate1.2/J347-WGS_S86_L001_R1.fastq.gz
TLC775-WGS	S76	R1	L001	plate1.2	reads/plate1.2/TLC775-WGS_S76_L001_R1.fastq.gz
Blank1-WGS	S1	R1	L001	plate1.2	reads/plate1.2/Blank1-WGS_S1_L001_R1.fastq.gz
J301-WGS	S3	R1	L001	plate1.2	reads/plate1.2/J301-WGS_S3_L001_R1.fastq.gz
J342-WGS	S47	R1	L001	plate1.2	reads/plate1.2/J342-WGS_S47_L001_R1.fastq.gz
J322-WGS	S12	R2	L001	plate1.2	reads/plate1.2/J322-WGS_S12_L001_R2.fastq.gz
J348-WGS	S95	R1	L001	plate1.2	reads/plate1.2/J348-WGS_S95_L001_R1.fastq.gz
J296-WGS	S50	R1	L001	plate1.2	reads/plate1.2/J296-WGS_S50_L001_R1.fastq.gz
J303-WGS	S74	R2	L001	plate1.2	reads/plate1.2/J303-WGS_S74_L001_R2.fastq.gz
J367i-WGS	S4	R2	L001	plate1.2	reads/plate1.2/J367i-WGS_S4_L001_R2.fastq.gz
J352-WGS	S30	R2	L001	plate1.2	reads/plate1.2/J352-WGS_S30_L001_R2.fastq.gz
J310-WGS	S40	R2	L001	plate1.2	reads/plate1.2/J310-WGS_S40_L001_R2.fastq.gz
J351-plus-WGS	S25	R2	L001	plate1.2	reads/plate1.2/J351-plus-WGS_S25_L001_R2.fastq.gz
J361-WGS	S84	R1	L001	plate1.2	reads/plate1.2/J361-WGS_S84_L001_R1.fastq.gz
J327-WGS	S36	R1	L001	plate1.2	reads/plate1.2/J327-WGS_S36_L001_R1.fastq.gz
J393-WGS	S72	R2	L001	plate1.2	reads/plate1.2/J393-WGS_S72_L001_R2.fastq.gz
J375-WGS	S6	R1	L001	plate1.2	reads/plate1.2/J375-WGS_S6_L001_R1.fastq.gz
J330-WGS	S53	R2	L001	plate1.2	reads/plate1.2/J330-WGS_S53_L001_R2.fastq.gz
J311-WGS	S27	R1	L001	plate1.2	reads/plate1.2/J311-WGS_S27_L001_R1.fastq.gz
J349-WGS	S93	R1	L001	plate1.2	reads/plate1.2/J349-WGS_S93_L001_R1.fastq.gz
J351-plus-WGS	S25	R1	L001	plate1.2	reads/plate1.2/J351-plus-WGS_S25_L001_R1.fastq.gz
J357-WGS	S31	R2	L001	plate1.2	reads/plate1.2/J357-WGS_S31_L001_R2.fastq.gz
J363-plus-WGS	S43	R1	L001	plate1.2	reads/plate1.2/J363-plus-WGS_S43_L001_R1.fastq.gz
NAL05-WGS	S23	R1	L001	plate1.2	reads/plate1.2/NAL05-WGS_S23_L001_R1.fastq.gz
NAL05-WGS	S23	R2	L001	plate1.2	reads/plate1.2/NAL05-WGS_S23_L001_R2.fastq.gz
FDK10-WGS	S58	R2	L001	plate1.2	reads/plate1.2/FDK10-WGS_S58_L001_R2.fastq.gz
J329-WGS	S21	R1	L001	plate1.2	reads/plate1.2/J329-WGS_S21_L001_R1.fastq.gz
J374-WGS	S62	R1	L001	plate1.2	reads/plate1.2/J374-WGS_S62_L001_R1.fastq.gz
J334-WGS	S70	R1	L001	plate1.2	reads/plate1.2/J334-WGS_S70_L001_R1.fastq.gz
J346-WGS	S65	R1	L001	plate1.2	reads/plate1.2/J346-WGS_S65_L001_R1.fastq.gz
J348-WGS	S95	R2	L001	plate1.2	reads/plate1.2/J348-WGS_S95_L001_R2.fastq.gz
J372-WGS	S7	R2	L001	plate1.2	reads/plate1.2/J372-WGS_S7_L001_R2.fastq.gz
J317-WGS	S11	R2	L001	plate1.2	reads/plate1.2/J317-WGS_S11_L001_R2.fastq.gz
J320-WGS	S82	R1	L001	plate1.2	reads/plate1.2/J320-WGS_S82_L001_R1.fastq.gz
J362-young-WGS	S41	R1	L001	plate1.2	reads/plate1.2/J362-young-WGS_S41_L001_R1.fastq.gz
J296-WGS	S50	R2	L001	plate1.2	reads/plate1.2/J296-WGS_S50_L001_R2.fastq.gz
J389-WGS	S44	R2	L001	plate1.2	reads/plate1.2/J389-WGS_S44_L001_R2.fastq.gz
J349-WGS	S93	R2	L001	plate1.2	reads/plate1.2/J349-WGS_S93_L001_R2.fastq.gz
J366-WGS	S9	R1	L001	plate1.2	reads/plate1.2/J366-WGS_S9_L001_R1.fastq.gz
NBJ30-WGS	S64	R2	L001	plate1.2	reads/plate1.2/NBJ30-WGS_S64_L001_R2.fastq.gz
J335-WGS	S14	R2	L001	plate1.2	reads/plate1.2/J335-WGS_S14_L001_R2.fastq.gz
J343-WGS	S81	R2	L001	plate1.2	reads/plate1.2/J343-WGS_S81_L001_R2.fastq.gz
J330-WGS	S53	R1	L001	plate1.2	reads/plate1.2/J330-WGS_S53_L001_R1.fastq.gz
J307-WGS	S10	R1	L001	plate1.2	reads/plate1.2/J307-WGS_S10_L001_R1.fastq.gz
NCR13-WGS	S37	R1	L001	plate1.2	reads/plate1.2/NCR13-WGS_S37_L001_R1.fastq.gz
J370-WGS	S88	R2	L001	plate1.2	reads/plate1.2/J370-WGS_S88_L001_R2.fastq.gz
J298-WGS	S26	R1	L001	plate1.2	reads/plate1.2/J298-WGS_S26_L001_R1.fastq.gz
J421	S23	R2	L001	plate2	reads/plate2/J421_S23_L001_R2.fastq.gz
J432	S45	R2	L001	plate2	reads/plate2/J432_S45_L001_R2.fastq.gz
J407	S47	R2	L001	plate2	reads/plate2/J407_S47_L001_R2.fastq.gz
J375-rep1	S15	R1	L001	plate2	reads/plate2/J375-rep1_S15_L001_R1.fastq.gz
NE35959	S22	R2	L001	plate2	reads/plate2/NE35959_S22_L001_R2.fastq.gz
J397	S33	R2	L001	plate2	reads/plate2/J397_S33_L001_R2.fastq.gz
J417	S8	R1	L001	plate2	reads/plate2/J417_S8_L001_R1.fastq.gz
NE37169	S16	R1	L001	plate2	reads/plate2/NE37169_S16_L001_R1.fastq.gz
NE10467	S43	R2	L001	plate2	reads/plate2/NE10467_S43_L001_R2.fastq.gz
J420	S20	R2	L001	plate2	reads/plate2/J420_S20_L001_R2.fastq.gz
NE35955	S32	R1	L001	plate2	reads/plate2/NE35955_S32_L001_R1.fastq.gz
J401	S36	R1	L001	plate2	reads/plate2/J401_S36_L001_R1.fastq.gz
NE36811	S38	R1	L001	plate2	reads/plate2/NE36811_S38_L001_R1.fastq.gz
J418	S41	R2	L001	plate2	reads/plate2/J418_S41_L001_R2.fastq.gz
J413	S4	R1	L001	plate2	reads/plate2/J413_S4_L001_R1.fastq.gz
NE25953	S19	R2	L001	plate2	reads/plate2/NE25953_S19_L001_R2.fastq.gz
J402	S5	R2	L001	plate2	reads/plate2/J402_S5_L001_R2.fastq.gz
NE25923	S37	R2	L001	plate2	reads/plate2/NE25923_S37_L001_R2.fastq.gz
NE67754	S9	R1	L001	plate2	reads/plate2/NE67754_S9_L001_R1.fastq.gz
J412	S31	R1	L001	plate2	reads/plate2/J412_S31_L001_R1.fastq.gz
M1c	S10	R1	L001	plate2	reads/plate2/M1c_S10_L001_R1.fastq.gz
NE35959	S22	R1	L001	plate2	reads/plate2/NE35959_S22_L001_R1.fastq.gz
J414	S2	R2	L001	plate2	reads/plate2/J414_S2_L001_R2.fastq.gz
J416	S29	R2	L001	plate2	reads/plate2/J416_S29_L001_R2.fastq.gz
J375-rep1	S15	R2	L001	plate2	reads/plate2/J375-rep1_S15_L001_R2.fastq.gz
NE4583	S11	R2	L001	plate2	reads/plate2/NE4583_S11_L001_R2.fastq.gz
J424	S3	R2	L001	plate2	reads/plate2/J424_S3_L001_R2.fastq.gz
J413	S4	R2	L001	plate2	reads/plate2/J413_S4_L001_R2.fastq.gz
M1c	S10	R2	L001	plate2	reads/plate2/M1c_S10_L001_R2.fastq.gz
M2a	S25	R2	L001	plate2	reads/plate2/M2a_S25_L001_R2.fastq.gz
J405	S28	R1	L001	plate2	reads/plate2/J405_S28_L001_R1.fastq.gz
J397	S33	R1	L001	plate2	reads/plate2/J397_S33_L001_R1.fastq.gz
VMA18	S21	R2	L001	plate2	reads/plate2/VMA18_S21_L001_R2.fastq.gz
NE36811	S38	R2	L001	plate2	reads/plate2/NE36811_S38_L001_R2.fastq.gz
J421	S23	R1	L001	plate2	reads/plate2/J421_S23_L001_R1.fastq.gz
J427	S48	R2	L001	plate2	reads/plate2/J427_S48_L001_R2.fastq.gz
J432	S45	R1	L001	plate2	reads/plate2/J432_S45_L001_R1.fastq.gz
J427a	S46	R1	L001	plate2	reads/plate2/J427a_S46_L001_R1.fastq.gz
Blank	S1	R2	L001	plate2	reads/plate2/Blank_S1_L001_R2.fastq.gz
J404	S30	R1	L001	plate2	reads/plate2/J404_S30_L001_R1.fastq.gz
J422	S34	R2	L001	plate2	reads/plate2/J422_S34_L001_R2.fastq.gz
J401	S36	R2	L001	plate2	reads/plate2/J401_S36_L001_R2.fastq.gz
J407	S47	R1	L001	plate2	reads/plate2/J407_S47_L001_R1.fastq.gz
NE10467	S43	R1	L001	plate2	reads/plate2/NE10467_S43_L001_R1.fastq.gz
J399	S44	R2	L001	plate2	reads/plate2/J399_S44_L001_R2.fastq.gz
J333a	S40	R1	L001	plate2	reads/plate2/J333a_S40_L001_R1.fastq.gz
J427a	S46	R2	L001	plate2	reads/plate2/J427a_S46_L001_R2.fastq.gz
Blank	S1	R1	L001	plate2	reads/plate2/Blank_S1_L001_R1.fastq.gz
J419	S26	R1	L001	plate2	reads/plate2/J419_S26_L001_R1.fastq.gz
NE25923	S37	R1	L001	plate2	reads/plate2/NE25923_S37_L001_R1.fastq.gz
M2b	S18	R2	L001	plate2	reads/plate2/M2b_S18_L001_R2.fastq.gz
J419	S26	R2	L001	plate2	reads/plate2/J419_S26_L001_R2.fastq.gz
VMA18	S21	R1	L001	plate2	reads/plate2/VMA18_S21_L001_R1.fastq.gz
J408	S27	R1	L001	plate2	reads/plate2/J408_S27_L001_R1.fastq.gz
J404	S30	R2	L001	plate2	reads/plate2/J404_S30_L001_R2.fastq.gz
NE67754	S9	R2	L001	plate2	reads/plate2/NE67754_S9_L001_R2.fastq.gz
NE37169	S16	R2	L001	plate2	reads/plate2/NE37169_S16_L001_R2.fastq.gz
NE90535	S24	R1	L001	plate2	reads/plate2/NE90535_S24_L001_R1.fastq.gz
J392	S42	R2	L001	plate2	reads/plate2/J392_S42_L001_R2.fastq.gz
J422	S34	R1	L001	plate2	reads/plate2/J422_S34_L001_R1.fastq.gz
J411	S12	R2	L001	plate2	reads/plate2/J411_S12_L001_R2.fastq.gz
M2a	S25	R1	L001	plate2	reads/plate2/M2a_S25_L001_R1.fastq.gz
J333a	S40	R2	L001	plate2	reads/plate2/J333a_S40_L001_R2.fastq.gz
J399	S44	R1	L001	plate2	reads/plate2/J399_S44_L001_R1.fastq.gz
J416	S29	R1	L001	plate2	reads/plate2/J416_S29_L001_R1.fastq.gz
NE37647	S6	R2	L001	plate2	reads/plate2/NE37647_S6_L001_R2.fastq.gz
J431	S39	R1	L001	plate2	reads/plate2/J431_S39_L001_R1.fastq.gz
J427	S48	R1	L001	plate2	reads/plate2/J427_S48_L001_R1.fastq.gz
J392	S42	R1	L001	plate2	reads/plate2/J392_S42_L001_R1.fastq.gz
